date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WMT
2015-01-02,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
2015-01-05,0.03611091896891594,0.037395257502794266,0.03586629778146744,0.03586629778146744,0.038510046899318695,0.036468859761953354,0.03586629778146744,0.03586629778146744,0.03586629778146744,0.03930862247943878,0.03586629778146744,0.040300700813531876,0.03586629778146744,0.04031616449356079,0.03586629778146744,0.03586629778146744,0.03586629778146744,0.03586629778146744,0.03590840846300125,0.03586629778146744,0.03586629778146744,0.03586629778146744,0.041009705513715744,0.037578269839286804,0.037144698202610016,0.03777461126446724,0.04004547744989395
2015-01-06,0.03637995570898056,0.03725269436836243,0.03577287867665291,0.03577287867665291,0.03907698392868042,0.03629700094461441,0.03577287867665291,0.03577287867665291,0.03577287867665291,0.03887179121375084,0.03577287867665291,0.04035872593522072,0.03577287867665291,0.04101952537894249,0.03577287867665291,0.03577287867665291,0.03577287867665291,0.03577287867665291,0.036080989986658096,0.03577287867665291,0.03577287867665291,0.03577287867665291,0.04219807684421539,0.036807768046855927,0.03705129772424698,0.03731987252831459,0.04046500474214554
2015-01-07,0.03657769039273262,0.037507202476263046,0.03573458269238472,0.03573458269238472,0.03906940296292305,0.03598853573203087,0.03573458269238472,0.03573458269238472,0.03573458269238472,0.038697633892297745,0.03573458269238472,0.040803566575050354,0.03573458269238472,0.04133421182632446,0.03573458269238472,0.03573458269238472,0.03573458269238472,0.03573458269238472,0.03646200895309448,0.03573458269238472,0.03573458269238472,0.0357724130153656,0.0425846166908741,0.036659687757492065,0.03636857494711876,0.03707599267363548,0.0405488945543766
2015-01-08,0.03633783385157585,0.03755892440676689,0.035804156213998795,0.035804156213998795,0.038943592458963394,0.036241523921489716,0.035804156213998795,0.035804156213998795,0.035804156213998795,0.0388779379427433,0.035804156213998795,0.040621306747198105,0.035804156213998795,0.04106273874640465,0.035804156213998795,0.035804156213998795,0.035804156213998795,0.035804156213998795,0.0363755039870739,0.035804156213998795,0.035804156213998795,0.035872772336006165,0.04173046350479126,0.03719857707619667,0.036351874470710754,0.0372806154191494,0.04009232297539711
2015-01-09,0.035847194492816925,0.037910208106040955,0.035847194492816925,0.035847194492816925,0.0390738919377327,0.036799367517232895,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.039277318865060806,0.035847194492816925,0.03997409716248512,0.035847194492816925,0.041052207350730896,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.035847194492816925,0.03586568683385849,0.04123874753713608,0.037923041731119156,0.036524321883916855,0.03723905235528946,0.03941412270069122
2015-01-12,0.03582633659243584,0.0379490852355957,0.03582633659243584,0.03582633659243584,0.039325110614299774,0.03691118210554123,0.03582633659243584,0.03582633659243584,0.035914525389671326,0.039065223187208176,0.03582633659243584,0.039952900260686874,0.03582633659243584,0.04101397842168808,0.03582633659243584,0.03582633659243584,0.03582633659243584,0.03582633659243584,0.03582633659243584,0.03582633659243584,0.03582633659243584,0.03593342378735542,0.04192369058728218,0.037621546536684036,0.03629709780216217,0.03693901002407074,0.03958458453416824
2015-01-13,0.036018650978803635,0.03762492164969444,0.035805922001600266,0.035805922001600266,0.039520133286714554,0.03695689141750336,0.035805922001600266,0.035805922001600266,0.03616531193256378,0.03859386593103409,0.035805922001600266,0.03998161852359772,0.035805922001600266,0.04105738550424576,0.035805922001600266,0.035805922001600266,0.035805922001600266,0.035805922001600266,0.03607747703790665,0.035805922001600266,0.035805922001600266,0.03591001406311989,0.0426311269402504,0.037164971232414246,0.03603903949260712,0.036690808832645416,0.039896730333566666
2015-01-14,0.03583352267742157,0.037619564682245255,0.03583352267742157,0.03583352267742157,0.03940010070800781,0.03700198233127594,0.03583352267742157,0.03583352267742157,0.03633774444460869,0.0386057123541832,0.03589705750346184,0.040152084082365036,0.03583352267742157,0.04101034253835678,0.03583352267742157,0.03583352267742157,0.03583352267742157,0.03583352267742157,0.03606271371245384,0.03583352267742157,0.03583352267742157,0.035915832966566086,0.042307861149311066,0.03741902858018875,0.036085180938243866,0.03679922968149185,0.0393831729888916
2015-01-15,0.03622807189822197,0.037266358733177185,0.035773273557424545,0.035773273557424545,0.03978040814399719,0.03694245591759682,0.035773273557424545,0.035773273557424545,0.03626600652933121,0.038246531039476395,0.035773273557424545,0.03982410207390785,0.035773273557424545,0.04117979109287262,0.035773273557424545,0.035773273557424545,0.035773273557424545,0.035773273557424545,0.03653720021247864,0.035773273557424545,0.035773273557424545,0.0358242504298687,0.04310320317745209,0.03662331774830818,0.03620002046227455,0.036857057362794876,0.03984198719263077
2015-01-16,0.036422811448574066,0.03718508034944534,0.035733699798583984,0.035733699798583984,0.03993913158774376,0.03696870058774948,0.035733699798583984,0.035733699798583984,0.036470282822847366,0.0379469133913517,0.035733699798583984,0.0397353358566761,0.03574169799685478,0.04124961048364639,0.035733699798583984,0.035733699798583984,0.035733699798583984,0.035733699798583984,0.0367528535425663,0.035733699798583984,0.035733699798583984,0.03605194762349129,0.04353085532784462,0.036219045519828796,0.036201346665620804,0.03659864142537117,0.039915043860673904
2015-01-20,0.03607609122991562,0.0373714342713356,0.03575997054576874,0.03575997054576874,0.03980463370680809,0.0369580052793026,0.03575997054576874,0.03575997054576874,0.036461297422647476,0.03815678507089615,0.03575997054576874,0.03967069089412689,0.03575997054576874,0.04135279357433319,0.03575997054576874,0.03575997054576874,0.03575997054576874,0.03575997054576874,0.03660851716995239,0.03575997054576874,0.03575997054576874,0.03599737584590912,0.04309878870844841,0.03650575503706932,0.036152973771095276,0.03680408000946045,0.03986107558012009
2015-01-21,0.03615857660770416,0.037245042622089386,0.03577791154384613,0.03577791154384613,0.04001510143280029,0.03735942766070366,0.03577791154384613,0.03577791154384613,0.03624546900391579,0.03810235485434532,0.03577791154384613,0.039532944560050964,0.03577791154384613,0.0409528985619545,0.03577791154384613,0.03577791154384613,0.03577791154384613,0.03577791154384613,0.036501429975032806,0.03577791154384613,0.03577791154384613,0.03577791154384613,0.04327831044793129,0.03678138181567192,0.036493342369794846,0.036879461258649826,0.03934140130877495
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23,0.03585192188620567,0.037814270704984665,0.03585192188620567,0.03585192188620567,0.03918318822979927,0.03694118931889534,0.03585192188620567,0.03585192188620567,0.03614436089992523,0.03897443413734436,0.03585192188620567,0.03984411060810089,0.03585192188620567,0.04106474667787552,0.03585192188620567,0.03585192188620567,0.03585192188620567,0.03585192188620567,0.03616812080144882,0.03585192188620567,0.03585192188620567,0.03621479868888855,0.04168988764286041,0.037486426532268524,0.036118969321250916,0.037209879606962204,0.039070677012205124
2015-01-26,0.03615095093846321,0.03760158643126488,0.03584613278508186,0.03584613278508186,0.03940502554178238,0.036964863538742065,0.03584613278508186,0.03584613278508186,0.03609621152281761,0.03875642269849777,0.03584613278508186,0.0399542860686779,0.03584613278508186,0.04072792828083038,0.03584613278508186,0.03584613278508186,0.03584613278508186,0.03584613278508186,0.03610636666417122,0.03584613278508186,0.03584613278508186,0.03603300452232361,0.042131077498197556,0.03741716220974922,0.03625844046473503,0.03712409362196922,0.039118967950344086
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,0.037886105477809906,0.037738341838121414,0.03567185252904892,0.03567185252904892,0.03927158564329147,0.03567185252904892,0.03567185252904892,0.03567185252904892,0.03567185252904892,0.038705866783857346,0.03567185252904892,0.04033346474170685,0.03567185252904892,0.040322523564100266,0.03567185252904892,0.03567185252904892,0.03567185252904892,0.03567185252904892,0.0363987497985363,0.03567185252904892,0.03567185252904892,0.03597547486424446,0.042431216686964035,0.037402957677841187,0.03635033592581749,0.03769800812005997,0.040079452097415924
2015-02-02,0.03837274760007858,0.03755885362625122,0.03558964654803276,0.03558964654803276,0.03923541307449341,0.03558964654803276,0.03558964654803276,0.03558964654803276,0.03558964654803276,0.0381600484251976,0.03558964654803276,0.04072802886366844,0.036051418632268906,0.04054692015051842,0.03558964654803276,0.03558964654803276,0.03558964654803276,0.03558964654803276,0.03683691844344139,0.03558964654803276,0.03558964654803276,0.036152467131614685,0.043149519711732864,0.03664536774158478,0.0361856110394001,0.03734666854143143,0.040364671498537064
2015-02-03,0.0382285974919796,0.03782642260193825,0.03561531379818916,0.03561531379818916,0.039355773478746414,0.03561531379818916,0.03561531379818916,0.03561531379818916,0.03561531379818916,0.038441821932792664,0.03561531379818916,0.04001495614647865,0.03564788028597832,0.040572475641965866,0.03561531379818916,0.03561531379818916,0.03561531379818916,0.03561531379818916,0.036883190274238586,0.03561531379818916,0.03561531379818916,0.03634491562843323,0.04277962073683739,0.036970168352127075,0.03622584417462349,0.0375850610435009,0.04012420028448105
2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,0.037440817803144455,0.03815438598394394,0.03565264493227005,0.03565264493227005,0.038548171520233154,0.03565264493227005,0.03565264493227005,0.03565264493227005,0.03565264493227005,0.03941073268651962,0.03565264493227005,0.041170354932546616,0.03565264493227005,0.04007338732481003,0.03565264493227005,0.03565264493227005,0.03565264493227005,0.03565264493227005,0.03607652708888054,0.03565264493227005,0.03565264493227005,0.03585762530565262,0.041231509298086166,0.03819790109992027,0.03640909492969513,0.03813397139310837,0.04015854001045227
2015-02-06,0.03719835728406906,0.03830842301249504,0.03569617122411728,0.03569617122411728,0.03851079195737839,0.03569617122411728,0.03569617122411728,0.03569617122411728,0.03569617122411728,0.03959789499640465,0.03569617122411728,0.04103076085448265,0.03569617122411728,0.03995892405509949,0.03569617122411728,0.03569617122411728,0.03569617122411728,0.03569617122411728,0.0359029620885849,0.03569617122411728,0.03569617122411728,0.035765353590250015,0.04083114489912987,0.038473453372716904,0.03645528107881546,0.03822185844182968,0.03999843820929527
2015-02-09,0.037132930010557175,0.03823217749595642,0.0356488898396492,0.0356488898396492,0.03825630620121956,0.0356488898396492,0.0356488898396492,0.0356488898396492,0.0356488898396492,0.03962990641593933,0.0356488898396492,0.04180397838354111,0.0356488898396492,0.04024258628487587,0.0356488898396492,0.0356488898396492,0.0356488898396492,0.0356488898396492,0.03595131263136864,0.0356488898396492,0.0356488898396492,0.03568563610315323,0.040967632085084915,0.03808023780584335,0.03627200797200203,0.038171637803316116,0.04048915207386017
2015-02-10,0.03739175945520401,0.03804677724838257,0.03559930995106697,0.03559930995106697,0.03816311061382294,0.03559930995106697,0.03559930995106697,0.03559930995106697,0.03559930995106697,0.039499856531620026,0.03559930995106697,0.042075205594301224,0.03578108176589012,0.04034312814474106,0.03559930995106697,0.03559930995106697,0.03559930995106697,0.03559930995106697,0.03616858273744583,0.03559930995106697,0.03559930995106697,0.035606157034635544,0.041182201355695724,0.03771422803401947,0.03615191951394081,0.038250815123319626,0.04083416983485222
2015-02-11,0.036819469183683395,0.038468312472105026,0.03567833453416824,0.03567833453416824,0.03813242167234421,0.03567833453416824,0.03567833453416824,0.03567833453416824,0.03567833453416824,0.04004128277301788,0.03567833453416824,0.04159974679350853,0.03567833453416824,0.040380317717790604,0.03567833453416824,0.03567833453416824,0.03567833453416824,0.03567833453416824,0.03589626029133797,0.03567833453416824,0.03567833453416824,0.0356932058930397,0.040355466306209564,0.03798876702785492,0.036288220435380936,0.038432907313108444,0.04040692374110222
2015-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,0.037095699459314346,0.03850051760673523,0.03566337749361992,0.03566337749361992,0.03753339871764183,0.03566337749361992,0.03566337749361992,0.03566337749361992,0.03566337749361992,0.0402902290225029,0.03566337749361992,0.04157032445073128,0.03566337749361992,0.040271297097206116,0.03566337749361992,0.03566337749361992,0.03566337749361992,0.03566337749361992,0.03575301542878151,0.03566337749361992,0.03566337749361992,0.03597923368215561,0.03993666172027588,0.038093533366918564,0.03595699369907379,0.038641784340143204,0.04109007492661476
2015-02-17,0.037635888904333115,0.03834737464785576,0.03560639172792435,0.03560639172792435,0.03751223906874657,0.03560639172792435,0.03560639172792435,0.03560639172792435,0.03560639172792435,0.04007171094417572,0.03560639172792435,0.04144604131579399,0.03560639172792435,0.040242623537778854,0.03560639172792435,0.03560639172792435,0.03560639172792435,0.03560639172792435,0.03576848655939102,0.03560639172792435,0.03560639172792435,0.03585688769817352,0.04026123508810997,0.03807039558887482,0.03623621165752411,0.038675371557474136,0.04138602316379547
2015-02-18,0.037712596356868744,0.03820720314979553,0.03559935837984085,0.03559935837984085,0.03742934763431549,0.03559935837984085,0.03559935837984085,0.03559935837984085,0.03559935837984085,0.03993524983525276,0.03559935837984085,0.041639987379312515,0.03559935837984085,0.04036158323287964,0.03559935837984085,0.03559935837984085,0.03559935837984085,0.03559935837984085,0.035849690437316895,0.03559935837984085,0.03559935837984085,0.03576267138123512,0.04028845578432083,0.037923119962215424,0.036326710134744644,0.03870311379432678,0.0414692722260952
2015-02-19,0.03795294091105461,0.0379839688539505,0.03563571721315384,0.03563571721315384,0.037644337862730026,0.03563571721315384,0.03563571721315384,0.03563571721315384,0.03563571721315384,0.03978973999619484,0.03563571721315384,0.04148682579398155,0.03563571721315384,0.04010523483157158,0.03563571721315384,0.03563571721315384,0.03563571721315384,0.03563571721315384,0.035770807415246964,0.03563571721315384,0.03563571721315384,0.035666581243276596,0.04035905376076698,0.03795699030160904,0.03655038774013519,0.03862879052758217,0.04120437800884247
2015-02-20,0.038159508258104324,0.038031142204999924,0.035610828548669815,0.035610828548669815,0.03763894736766815,0.035610828548669815,0.035610828548669815,0.035610828548669815,0.035610828548669815,0.03965447470545769,0.035610828548669815,0.04138721525669098,0.035610828548669815,0.040306832641363144,0.035610828548669815,0.035610828548669815,0.035610828548669815,0.035610828548669815,0.0359935536980629,0.035610828548669815,0.035610828548669815,0.03609172999858856,0.04024285450577736,0.03762487694621086,0.03636600449681282,0.038726530969142914,0.04122466966509819
2015-02-23,0.03823646903038025,0.03796406090259552,0.03563261404633522,0.03563261404633522,0.03777280077338219,0.03563261404633522,0.03563261404633522,0.03563261404633522,0.03563261404633522,0.039682768285274506,0.03563261404633522,0.04107366129755974,0.03563261404633522,0.04018521308898926,0.03563261404633522,0.03563261404633522,0.03563261404633522,0.03563261404633522,0.03582429513335228,0.03563261404633522,0.03563261404633522,0.03592131286859512,0.04029697924852371,0.03767075389623642,0.03664233162999153,0.03859581798315048,0.0412769615650177
2015-02-24,0.03788596764206886,0.037925105541944504,0.035657014697790146,0.035657014697790146,0.03743398189544678,0.035657014697790146,0.035657014697790146,0.035657014697790146,0.035657014697790146,0.03986968845129013,0.035657014697790146,0.04155804216861725,0.035657014697790146,0.04018610715866089,0.035657014697790146,0.035657014697790146,0.035657014697790146,0.035657014697790146,0.03579309210181236,0.035657014697790146,0.035657014697790146,0.03593511879444122,0.04003247991204262,0.03769117221236229,0.03644730895757675,0.0386241115629673,0.041419606655836105
2015-02-25,0.03765113651752472,0.03808394819498062,0.03568921983242035,0.03568921983242035,0.03696908801794052,0.03568921983242035,0.03568921983242035,0.03568921983242035,0.03568921983242035,0.04010002315044403,0.03568921983242035,0.041641715914011,0.03568921983242035,0.04008007049560547,0.03568921983242035,0.03568921983242035,0.03568921983242035,0.03568921983242035,0.035713694989681244,0.03568921983242035,0.03568921983242035,0.03588452190160751,0.03952152281999588,0.037711553275585175,0.03636615350842476,0.039131104946136475,0.04149635136127472
2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-27,0.0378873310983181,0.03795663267374039,0.03568984568119049,0.03568984568119049,0.03761884197592735,0.03568984568119049,0.03568984568119049,0.03568984568119049,0.03568984568119049,0.039598166942596436,0.03568984568119049,0.04077945277094841,0.03568984568119049,0.040289174765348434,0.03568984568119049,0.03568984568119049,0.03568984568119049,0.03568984568119049,0.03581814095377922,0.03568984568119049,0.03568984568119049,0.03603803738951683,0.04039487987756729,0.03749680891633034,0.03661704435944557,0.03833954781293869,0.04150812327861786
2015-03-02,0.037822820246219635,0.03806087374687195,0.03567390516400337,0.03567390516400337,0.03796391934156418,0.03567390516400337,0.03567390516400337,0.03567390516400337,0.03567390516400337,0.039526306092739105,0.03567390516400337,0.04038693383336067,0.03567390516400337,0.0405530221760273,0.03567390516400337,0.03567390516400337,0.03567390516400337,0.03567390516400337,0.035907238721847534,0.03567390516400337,0.03567390516400337,0.036246344447135925,0.04063891991972923,0.037294577807188034,0.0366152748465538,0.0382087416946888,0.041340358555316925
2015-03-03,0.037802889943122864,0.038135454058647156,0.03568102419376373,0.03568102419376373,0.037935610860586166,0.03568102419376373,0.03568102419376373,0.03568102419376373,0.03568102419376373,0.039403706789016724,0.03568102419376373,0.04045621678233147,0.03568102419376373,0.04029982537031174,0.03568102419376373,0.03568102419376373,0.03568102419376373,0.03568102419376373,0.035892896354198456,0.03568102419376373,0.03568102419376373,0.03615819662809372,0.04074486717581749,0.03740660473704338,0.03643675148487091,0.038342077285051346,0.04145052284002304
2015-03-04,0.03801826015114784,0.037955690175294876,0.03566238284111023,0.03566238284111023,0.03802134841680527,0.03566238284111023,0.03566238284111023,0.03566238284111023,0.03566238284111023,0.03912905976176262,0.03566238284111023,0.040714673697948456,0.03566238284111023,0.040278565138578415,0.03566238284111023,0.03566238284111023,0.03566238284111023,0.03566238284111023,0.035974208265542984,0.03566238284111023,0.03566238284111023,0.035961516201496124,0.04109105467796326,0.03728877007961273,0.03644947335124016,0.03837064281105995,0.041473448276519775
2015-03-05,0.03809545934200287,0.037802040576934814,0.03569420427083969,0.03569420427083969,0.03811480477452278,0.03569420427083969,0.03569420427083969,0.03569420427083969,0.03569420427083969,0.03889939934015274,0.03569420427083969,0.04087081179022789,0.03569420427083969,0.04021332040429115,0.03569420427083969,0.03569420427083969,0.03569420427083969,0.03569420427083969,0.03610094636678696,0.03569420427083969,0.03569420427083969,0.035810694098472595,0.04121100902557373,0.03714834898710251,0.03646000102162361,0.03825771063566208,0.041296593844890594
2015-03-06,0.038172103464603424,0.03768429160118103,0.03568985313177109,0.03568985313177109,0.038233768194913864,0.03568985313177109,0.03568985313177109,0.03568985313177109,0.03568985313177109,0.03885987401008606,0.03568985313177109,0.04093850031495094,0.03568985313177109,0.04016213119029999,0.03568985313177109,0.03568985313177109,0.03568985313177109,0.03568985313177109,0.035975921899080276,0.03568985313177109,0.03568985313177109,0.03586343675851822,0.04145900532603264,0.03711821511387825,0.03648015484213829,0.03802623599767685,0.04136834293603897
2015-03-09,0.03859413042664528,0.037583861500024796,0.035627998411655426,0.035627998411655426,0.03826523572206497,0.035627998411655426,0.035627998411655426,0.035627998411655426,0.035627998411655426,0.0385054275393486,0.035627998411655426,0.041273538023233414,0.035627998411655426,0.040515996515750885,0.035627998411655426,0.035627998411655426,0.035627998411655426,0.035627998411655426,0.03631938248872757,0.035627998411655426,0.035627998411655426,0.03598960116505623,0.0420224703848362,0.036577992141246796,0.03629297763109207,0.037683334201574326,0.04158405214548111
2015-03-10,0.03853650018572807,0.03763570636510849,0.035618118941783905,0.035618118941783905,0.03833474591374397,0.035618118941783905,0.035618118941783905,0.035618118941783905,0.035618118941783905,0.03863774240016937,0.035618118941783905,0.04125284031033516,0.035618118941783905,0.04032078757882118,0.035618118941783905,0.035618118941783905,0.035618118941783905,0.035618118941783905,0.03621376305818558,0.035618118941783905,0.035618118941783905,0.03593932464718819,0.042105533182621,0.03684134781360626,0.03633008897304535,0.03760344535112381,0.04159453138709068
2015-03-11,0.03875311091542244,0.03751126676797867,0.03554898500442505,0.03554898500442505,0.03836299106478691,0.03554898500442505,0.03554898500442505,0.03554898500442505,0.03554898500442505,0.03805926814675331,0.03554898500442505,0.0418054424226284,0.03601521626114845,0.04086124151945114,0.03554898500442505,0.03554898500442505,0.03554898500442505,0.03554898500442505,0.03655104339122772,0.03554898500442505,0.03554898500442505,0.036198459565639496,0.04278598725795746,0.036130912601947784,0.035890042781829834,0.03703712299466133,0.04190106689929962
2015-03-12,0.03883728012442589,0.03755636513233185,0.0355338416993618,0.0355338416993618,0.038393598049879074,0.0355338416993618,0.0355338416993618,0.0355338416993618,0.0355338416993618,0.0379575677216053,0.0355338416993618,0.04159070923924446,0.0360686294734478,0.04095242917537689,0.0355338416993618,0.0355338416993618,0.0355338416993618,0.0355338416993618,0.036786049604415894,0.0355338416993618,0.0355338416993618,0.03631403297185898,0.04293011128902435,0.03596489876508713,0.03577880933880806,0.037031229585409164,0.041898418217897415
2015-03-13,0.03848831728100777,0.03763362392783165,0.03559739515185356,0.03559739515185356,0.038453083485364914,0.03559739515185356,0.03559739515185356,0.03559739515185356,0.03559739515185356,0.03831677511334419,0.03559739515185356,0.04159360006451607,0.03592532500624657,0.04065849632024765,0.03559739515185356,0.03559739515185356,0.03559739515185356,0.03559739515185356,0.036598868668079376,0.03559739515185356,0.03559739515185356,0.03626708686351776,0.042480796575546265,0.036515042185783386,0.03587407246232033,0.03715718537569046,0.04127159342169762
2015-03-16,0.03856297954916954,0.03743652254343033,0.03556717932224274,0.03556717932224274,0.03837547078728676,0.03556717932224274,0.03556717932224274,0.03556717932224274,0.03576431795954704,0.03816158324480057,0.03556717932224274,0.04169468209147453,0.036154791712760925,0.04082956910133362,0.03556717932224274,0.03556717932224274,0.03556717932224274,0.03556717932224274,0.03684653341770172,0.03556717932224274,0.03556717932224274,0.0362408347427845,0.04269420728087425,0.03623109683394432,0.03573797643184662,0.03709669038653374,0.04136655479669571
2015-03-17,0.038143452256917953,0.03748936206102371,0.0356825590133667,0.0356825590133667,0.0384385921061039,0.0356825590133667,0.0356825590133667,0.0356825590133667,0.0356825590133667,0.0386398546397686,0.0356825590133667,0.04131929203867912,0.035837747156620026,0.040463708341121674,0.0356825590133667,0.0356825590133667,0.0356825590133667,0.0356825590133667,0.036484215408563614,0.0356825590133667,0.0356825590133667,0.036150865256786346,0.04200611636042595,0.0367746502161026,0.03600127622485161,0.03737654536962509,0.04100096598267555
2015-03-18,0.03822096809744835,0.03752132132649422,0.035682108253240585,0.035682108253240585,0.038498420268297195,0.035682108253240585,0.035682108253240585,0.035682108253240585,0.035682108253240585,0.03857583925127983,0.035682108253240585,0.04117923974990845,0.03591315075755119,0.04048333689570427,0.035682108253240585,0.035682108253240585,0.035682108253240585,0.035682108253240585,0.03650730475783348,0.035682108253240585,0.035682108253240585,0.036350056529045105,0.04204874858260155,0.03670124709606171,0.035854969173669815,0.03720840439200401,0.04106961563229561
2015-03-19,0.03800305351614952,0.03748298063874245,0.0357273705303669,0.0357273705303669,0.03850265592336655,0.0357273705303669,0.0357273705303669,0.0357273705303669,0.0357273705303669,0.03889933601021767,0.0357273705303669,0.04099177569150925,0.0357273705303669,0.04032604396343231,0.0357273705303669,0.0357273705303669,0.0357273705303669,0.0357273705303669,0.0360998660326004,0.0357273705303669,0.0357273705303669,0.03598269075155258,0.04164547100663185,0.036910928785800934,0.03638893738389015,0.037499964237213135,0.04108314588665962
2015-03-20,0.03800560534000397,0.03734597563743591,0.03576293960213661,0.03576293960213661,0.03853742778301239,0.03576293960213661,0.03576293960213661,0.03576293960213661,0.03576293960213661,0.03884351626038551,0.03576293960213661,0.04091832786798477,0.03576293960213661,0.040216367691755295,0.03576293960213661,0.03576293960213661,0.03576293960213661,0.03576293960213661,0.03618732467293739,0.03576293960213661,0.03576293960213661,0.03595156595110893,0.041625574231147766,0.03680351376533508,0.036371611058712006,0.03751280531287193,0.04099919646978378
2015-03-23,0.03818367049098015,0.037282608449459076,0.03575754538178444,0.03575754538178444,0.03821942210197449,0.03575754538178444,0.03575754538178444,0.03575754538178444,0.03575754538178444,0.03905123844742775,0.03575754538178444,0.04099847748875618,0.03575754538178444,0.03990192338824272,0.03575754538178444,0.03575754538178444,0.03575754538178444,0.03575754538178444,0.036067984998226166,0.03575754538178444,0.03575754538178444,0.03575754538178444,0.0412541888654232,0.03690788894891739,0.03622594103217125,0.03799964860081673,0.041543781757354736
2015-03-24,0.03815942257642746,0.03737818822264671,0.035742223262786865,0.035742223262786865,0.0381353497505188,0.035742223262786865,0.035742223262786865,0.035742223262786865,0.035742223262786865,0.039016105234622955,0.035742223262786865,0.04106132686138153,0.035742223262786865,0.04015270620584488,0.035742223262786865,0.035742223262786865,0.035742223262786865,0.035742223262786865,0.03624252602458,0.035742223262786865,0.035742223262786865,0.035742223262786865,0.04143708944320679,0.03660730645060539,0.03608332946896553,0.03800620883703232,0.04158707335591316
2015-03-25,0.038133785128593445,0.03738473355770111,0.035727616399526596,0.035727616399526596,0.03842306509613991,0.035727616399526596,0.035727616399526596,0.035727616399526596,0.035727616399526596,0.038956765085458755,0.035727616399526596,0.0408884696662426,0.035727616399526596,0.040318384766578674,0.035727616399526596,0.035727616399526596,0.035727616399526596,0.035727616399526596,0.03638930991292,0.035727616399526596,0.035727616399526596,0.035727616399526596,0.0417233482003212,0.0365377776324749,0.036262981593608856,0.03770682215690613,0.041360314935445786
2015-03-26,0.03778977319598198,0.037070382386446,0.035736460238695145,0.035736460238695145,0.03866105526685715,0.035944052040576935,0.035736460238695145,0.035736460238695145,0.03585505485534668,0.038511939346790314,0.035736460238695145,0.040871504694223404,0.03620271757245064,0.04037162661552429,0.035736460238695145,0.035736460238695145,0.035736460238695145,0.035736460238695145,0.036698196083307266,0.035736460238695145,0.035736460238695145,0.035736460238695145,0.04222296550869942,0.03633704409003258,0.036481793969869614,0.0374436117708683,0.040700700134038925
