date,ticker,side,size,price,value,comm
2020-10-19,CAT,SELL,-19,151.78362940665846,2210.351885604191,2.883888958726511
2020-10-19,CSCO,SELL,-19,34.25692581919641,725.2044694904276,0.6508815905647318
2020-10-19,CVX,BUY,8,57.720734262668195,461.76587410134556,0.46176587410134556
2020-10-19,DIS,SELL,-25,124.37730081514634,2948.0635955590815,3.1094325203786584
2020-10-19,GS,SELL,-1,182.11401445409282,177.8007361494319,0.18211401445409284
2020-10-19,HON,SELL,-2,146.29602982960583,245.58427405744496,0.29259205965921165
2020-10-19,IBM,SELL,-7,95.84552367050485,636.4338885658345,0.670918665693534
2020-10-19,INTC,SELL,-17,48.8622439864336,855.2315851273839,0.8306581477693712
2020-10-19,JNJ,BUY,6,127.36064637726686,764.1638782636012,0.7641638782636012
2020-10-19,KO,BUY,14,42.43788916070821,594.1304482499149,0.5941304482499149
2020-10-19,MCD,SELL,-4,202.3397511292018,674.6557182569857,0.8093590045168072
2020-10-19,MMM,SELL,-6,117.3258250966815,646.5565677504006,0.7039549505800891
2020-10-19,MRK,BUY,10,64.27404258238495,642.7404258238495,0.6427404258238495
2020-10-19,MSFT,SELL,-2,210.36387395083196,394.55675172898236,0.42072774790166395
2020-10-19,NKE,BUY,46,119.24886618623874,5485.447844566982,5.485447844566982
2020-10-19,TRV,BUY,4,101.69928755686934,406.79715022747735,0.40679715022747737
2020-10-19,UNH,BUY,14,299.56403272248383,4193.896458114774,4.193896458114773
2020-10-19,VZ,BUY,15,41.75446182148387,626.316927322258,0.6263169273222581
2020-10-19,WMT,BUY,3,44.86920899720629,134.60762699161887,0.13460762699161888
2020-10-21,AAPL,SELL,-9,113.11024199959431,892.7781485860796,1.017992177996349
2020-10-21,AMGN,BUY,4,192.01873134237022,768.0749253694809,0.7680749253694809
2020-10-21,UNH,SELL,-13,294.5917341075179,3628.0914129052044,3.8296925433977327
2020-10-26,AAPL,BUY,8,110.64199408372572,885.1359526698058,0.8851359526698058
2020-10-26,AMGN,BUY,1,189.13999707205863,189.13999707205863,0.18913999707205864
2020-10-26,CRM,SELL,-4,241.62982324230532,832.1571904932284,0.9665192929692213
2020-10-26,CVX,BUY,25,56.631218567884105,1415.7804641971027,1.4157804641971028
2020-10-26,DIS,BUY,6,124.18551079839496,745.1130647903698,0.7451130647903698
2020-10-26,GS,BUY,7,177.98906501782682,1245.9234551247878,1.2459234551247877
2020-10-26,TRV,SELL,-50,110.85249416965652,5109.014651229239,5.542624708482827
2020-10-26,UNH,BUY,5,297.539834980876,1487.69917490438,1.48769917490438
2020-10-28,AMGN,SELL,-3,183.09902594696248,622.6502353134808,0.5492970778408874
2020-11-05,AAPL,BUY,12,114.46560156865657,1373.5872188238789,1.373587218823879
2020-11-05,AMGN,BUY,2,195.57784912859435,391.1556982571887,0.3911556982571887
2020-11-05,AXP,BUY,20,90.9420044172575,1818.84008834515,1.8188400883451499
2020-11-06,AAPL,SELL,-26,114.90778103364798,2593.255579197019,2.9876023068748476
2020-11-06,AMGN,SELL,-3,194.50196103631845,622.2701645417592,0.5835058831089553
2020-11-06,CRM,SELL,-8,256.1098911291387,1664.3143809864569,2.04887912903311
2020-11-06,CVX,BUY,5,57.23911732296883,286.19558661484416,0.2861955866148442
2020-11-06,DIS,BUY,3,123.41674775431242,370.25024326293726,0.37025024326293726
2020-11-06,GS,BUY,2,179.56940900790346,359.1388180158069,0.35913881801580694
2020-11-06,IBM,BUY,67,87.04525306058561,5832.031955059236,5.832031955059236
2020-11-06,MSFT,SELL,-6,212.11989460463528,1183.670255186947,1.2727193676278115
2020-11-06,NKE,BUY,7,119.93709693902163,839.5596785731514,0.8395596785731513
2020-11-06,TRV,SELL,-6,114.42376841929733,613.0817581475086,0.686542610515784
2020-11-06,UNH,SELL,-13,319.14023623428625,3634.4724352947305,4.1488230710457215
2020-11-10,AAPL,SELL,-4,112.21768077006436,398.9623967995414,0.44887072308025744
2020-11-10,AMGN,BUY,4,204.18617356973172,816.7446942789269,0.8167446942789269
2020-11-10,AXP,SELL,-51,110.83255328942764,4605.780332178394,5.65246021776081
2020-11-10,BA,SELL,-9,182.70860305023194,1628.0628912487991,1.6443774274520877
2020-11-10,CSCO,BUY,79,32.634290186978376,2578.1089247712916,2.578108924771292
2020-11-10,CVX,SELL,-37,63.99641664081982,2454.4670509898833,2.367867415710333
