date,ticker,side,quantity,price
2015-01-05,AAPL,BUY,1454,24.042140275104355
2015-01-05,AMGN,BUY,306,114.56048534536565
2015-01-05,AXP,BUY,445,78.83630587908294
2015-01-05,BA,BUY,309,113.63097359060087
2015-01-05,CAT,BUY,509,67.93027481144107
2015-01-05,CRM,BUY,602,58.382852521744205
2015-01-05,CSCO,BUY,1794,19.490316211438937
2015-01-05,CVX,BUY,510,68.053759611552
2015-01-05,DIS,BUY,412,85.0017079897725
2015-01-05,GS,BUY,226,155.25911264174897
2015-01-05,HD,BUY,443,78.87245606200712
2015-01-05,HON,BUY,496,70.70079625444846
2015-01-05,IBM,BUY,363,96.38180780266468
2015-01-05,INTC,BUY,1261,27.910405900955197
2015-01-05,JNJ,BUY,459,76.5868964424133
2015-01-05,JPM,BUY,760,46.11880809652817
2015-01-05,KO,BUY,1189,29.59480519008636
2015-01-05,MCD,BUY,500,70.31300911331176
2015-01-05,MMM,BUY,367,95.43427143386982
2015-01-05,MRK,BUY,914,38.50357902145385
2015-01-05,MSFT,BUY,884,39.74218409579739
2015-01-05,NKE,BUY,855,40.90101695575572
2015-01-05,PG,BUY,536,65.58854875946045
2015-01-05,TRV,BUY,426,82.31501971295334
2015-01-05,UNH,BUY,419,83.55424056167021
2015-01-05,VZ,BUY,1367,25.745839585304264
2015-01-05,WMT,BUY,1521,23.139110083580015
2015-01-06,AAPL,SELL,-15,23.499310903549194
2015-01-06,AXP,SELL,-8,76.91146857070923
2015-01-06,BA,SELL,-11,112.81362112426758
2015-01-06,CRM,SELL,-6,57.29966682815552
2015-01-06,CSCO,SELL,-45,19.20379699993134
2015-01-06,CVX,SELL,-1,66.11126834487915
2015-01-06,DIS,SELL,-12,84.07639475250245
2015-01-06,HD,SELL,-10,77.66717115783692
2015-01-06,IBM,SELL,-10,95.28229107666016
2015-01-06,JNJ,SELL,-16,75.97598531341553
2015-01-06,JPM,SELL,-10,44.81531154251099
2015-01-06,KO,SELL,-52,29.65021914062074
2015-01-06,MCD,SELL,-16,69.46697338104248
2015-01-06,MMM,SELL,-7,93.47462450027466
2015-01-06,MRK,SELL,-53,39.19763146585016
2015-01-06,MSFT,SELL,-31,39.38229942703247
2015-01-06,NKE,SELL,-24,40.42657683181763
2015-01-06,AMGN,BUY,2,113.46153334808349
2015-01-06,CAT,BUY,42,65.41614509582519
2015-01-06,GS,BUY,18,150.77366764068603
2015-01-06,HON,BUY,46,69.61739475631714
2015-01-06,INTC,BUY,108,27.59568677616119
2015-01-06,PG,BUY,52,65.27668636322021
2015-01-06,TRV,BUY,6,81.51884268951416
2015-01-06,UNH,BUY,3,82.48917624664305
2015-01-06,VZ,BUY,19,25.532023853301997
2015-01-06,WMT,BUY,105,23.07176418685913
2015-01-07,CSCO,SELL,-14,19.19669186592102
2015-01-07,CVX,SELL,-5,66.08072027206421
2015-01-07,DIS,SELL,-1,83.86350192360972
2015-01-07,HD,SELL,-2,78.27387603626333
2015-01-07,JNJ,SELL,-2,76.02861822386795
2015-01-07,KO,SELL,-19,29.88887977943484
2015-01-07,MCD,SELL,-5,69.97644229252579
2015-01-07,MRK,SELL,-40,40.61750082594066
2015-01-07,NKE,SELL,-2,40.27375350374433
2015-01-07,TRV,SELL,-7,81.07133007052832
2015-01-07,UNH,SELL,-2,82.28165300423342
2015-01-07,VZ,SELL,-37,25.763934632301332
2015-01-07,WMT,SELL,-4,23.33485331002701
2015-01-07,AAPL,BUY,1,23.52502987575531
2015-01-07,AMGN,BUY,8,109.80608868026732
2015-01-07,AXP,BUY,5,75.34763729095458
2015-01-07,CAT,BUY,9,64.99523467254639
2015-01-07,CRM,BUY,3,56.40054640960693
2015-01-07,GS,BUY,1,147.72363569641112
2015-01-07,IBM,BUY,4,93.32068487548828
2015-01-07,INTC,BUY,42,27.081378313064572
2015-01-07,JPM,BUY,12,43.696966501235956
2015-01-07,MMM,BUY,3,92.57040910720825
2015-01-07,MSFT,BUY,5,38.84308126831054
2015-01-07,PG,BUY,17,64.97934996414185
2015-01-08,AMGN,SELL,-4,113.5274821548462
2015-01-08,AXP,SELL,-4,77.55129347309393
2015-01-08,CAT,SELL,-1,65.9920032119059
2015-01-08,GS,SELL,-1,151.4264990234199
2015-01-08,HD,SELL,-10,80.59139740922116
2015-01-08,JNJ,SELL,-5,77.44944280105416
2015-01-08,MCD,SELL,-3,70.87322204972065
2015-01-08,MRK,SELL,-8,41.62014454093653
2015-01-08,NKE,SELL,-7,41.363875718782914
2015-01-08,TRV,SELL,-4,82.64350995992972
2015-01-08,UNH,SELL,-7,83.77887963280315
2015-01-08,WMT,SELL,-19,23.981028060048732
2015-01-08,AAPL,BUY,6,23.854902829170225
2015-01-08,CRM,BUY,5,56.13431915473937
2015-01-08,CVX,BUY,6,66.09171464538574
2015-01-08,HON,BUY,8,69.95728629684447
2015-01-08,IBM,BUY,6,92.71079145812989
2015-01-08,JPM,BUY,8,43.763646400451655
2015-01-08,MMM,BUY,5,93.24141399765014
2015-01-08,PG,BUY,9,65.32018802261352
2015-01-08,VZ,BUY,15,25.623286502838134
2015-01-09,AAPL,SELL,-37,24.74670325279236
2015-01-09,CRM,SELL,-1,57.71338122367859
2015-01-09,HD,SELL,-1,81.85501759338379
2015-01-09,HON,SELL,-2,71.16061466217042
2015-01-09,INTC,SELL,-11,28.135562403678897
2015-01-09,MMM,SELL,-2,95.38075256347656
2015-01-09,MSFT,SELL,-9,40.45333117866517
2015-01-09,PG,SELL,-7,66.00113972091675
2015-01-09,UNH,SELL,-12,87.0458946723938
2015-01-09,WMT,SELL,-23,24.345782673835757
2015-01-09,AMGN,BUY,6,113.2316745185852
2015-01-09,AXP,BUY,2,78.08460079193115
2015-01-09,CAT,BUY,1,66.67893743133544
2015-01-09,CSCO,BUY,24,19.542673939704894
2015-01-09,DIS,BUY,3,85.44507545471191
2015-01-09,GS,BUY,1,152.3187665863037
2015-01-09,JNJ,BUY,4,77.95712619781494
2015-01-09,KO,BUY,7,30.55695403861999
2015-01-09,MCD,BUY,7,70.81293360072925
2015-01-09,TRV,BUY,4,83.87431365966796
2015-01-09,VZ,BUY,3,26.172473007202147
2015-01-12,AAPL,SELL,-32,24.773244083404542
2015-01-12,BA,SELL,-1,114.99033526229859
2015-01-12,CSCO,SELL,-30,19.75301817450942
2015-01-12,DIS,SELL,-4,85.77831741333009
2015-01-12,HON,SELL,-4,69.97930558776856
2015-01-12,IBM,SELL,-4,95.04335878372194
2015-01-12,INTC,SELL,-14,28.189248392105107
2015-01-12,MMM,SELL,-4,94.20909747314454
2015-01-12,MRK,SELL,-2,42.07688956832886
2015-01-12,PG,SELL,-7,65.38532077026368
2015-01-12,WMT,SELL,-20,24.04438544368744
2015-01-12,AMGN,BUY,4,111.83845353698729
2015-01-12,AXP,BUY,2,77.09555060577392
2015-01-12,CAT,BUY,4,65.88217541885376
2015-01-12,CRM,BUY,7,57.34712923622131
2015-01-12,CVX,BUY,5,65.77105502450024
2015-01-12,GS,BUY,4,149.9811725921631
2015-01-12,HD,BUY,3,80.53188400268554
2015-01-12,JNJ,BUY,3,76.89465980529785
2015-01-12,JPM,BUY,6,43.963689914703366
2015-01-12,KO,BUY,4,30.219848619461057
2015-01-12,MCD,BUY,2,70.27533922576905
2015-01-12,TRV,BUY,10,82.81785460281371
2015-01-12,UNH,BUY,1,86.31737570571899
2015-01-13,AMGN,SELL,-1,112.07821783065796
2015-01-13,CSCO,SELL,-26,19.906366453170776
2015-01-13,DIS,SELL,-2,86.23098545014085
2015-01-13,INTC,SELL,-3,28.066543280601504
2015-01-13,TRV,SELL,-2,82.24257243728638
2015-01-13,VZ,SELL,-27,26.090888993263246
2015-01-13,WMT,SELL,-14,24.22468655967712
2015-01-13,AAPL,BUY,25,24.186987504959106
2015-01-13,AXP,BUY,2,76.31110095977783
2015-01-13,CAT,BUY,6,65.3109213066101
2015-01-13,CRM,BUY,3,56.923138813018795
2015-01-13,CVX,BUY,8,64.83038025283813
2015-01-13,IBM,BUY,3,93.54188764572143
2015-01-13,JPM,BUY,2,43.58584224128723
2015-01-13,KO,BUY,3,29.94595571422577
2015-01-13,MSFT,BUY,6,39.65143812561035
2015-01-13,PG,BUY,8,65.2114224243164
2015-01-14,AAPL,SELL,-5,24.377348761558533
2015-01-14,AMGN,SELL,-1,111.30337503814697
2015-01-14,BA,SELL,-1,114.66687341690064
2015-01-14,CSCO,SELL,-5,19.941853995323182
2015-01-14,DIS,SELL,-1,86.63383121490479
2015-01-14,GS,SELL,-2,147.8958637084961
2015-01-14,HON,SELL,-5,70.13493604660034
2015-01-14,JNJ,SELL,-1,76.68603355407716
2015-01-14,TRV,SELL,-6,82.36763957214356
2015-01-14,UNH,SELL,-4,85.6907223777771
2015-01-14,VZ,SELL,-13,26.146313613891603
2015-01-14,AXP,BUY,1,75.35261086709772
2015-01-14,CAT,BUY,6,64.77490090039207
2015-01-14,CVX,BUY,8,63.80170607757568
2015-01-14,HD,BUY,2,79.35590901866742
2015-01-14,INTC,BUY,3,28.017870037078854
2015-01-14,MMM,BUY,2,93.62055812697815
2015-01-14,MSFT,BUY,3,39.32543899467412
2015-01-14,NKE,BUY,4,40.82313647933816
2015-01-14,PG,BUY,7,65.35277485470381
2015-01-14,WMT,BUY,23,23.83294618402635
2015-01-15,AAPL,SELL,-14,24.28446347999573
2015-01-15,AMGN,SELL,-3,111.31778738403322
2015-01-15,BA,SELL,-1,113.97630090713501
2015-01-15,CAT,SELL,-4,64.62987745285035
2015-01-15,CVX,SELL,-2,63.554441928863525
2015-01-15,IBM,SELL,-1,93.06612981414796
2015-01-15,INTC,SELL,-7,27.87483429718018
2015-01-15,KO,SELL,-7,29.859904269218447
2015-01-15,MMM,SELL,-1,93.17154582977295
2015-01-15,MRK,SELL,-14,42.130676595687866
2015-01-15,PG,SELL,-6,65.1969308204651
2015-01-15,UNH,SELL,-4,85.90685418701172
2015-01-15,VZ,SELL,-2,26.029932014465334
2015-01-15,AXP,BUY,7,74.23922661209106
2015-01-15,CRM,BUY,1,56.44984930801391
2015-01-15,DIS,BUY,2,85.84592580413818
2015-01-15,GS,BUY,3,144.28125679779052
2015-01-15,HD,BUY,2,78.80439715576172
2015-01-15,JPM,BUY,20,41.920129931767725
2015-01-15,MCD,BUY,1,69.01625662994384
2015-01-15,NKE,BUY,4,40.557896987915036
2015-01-15,TRV,BUY,5,81.20578951263427
2015-01-15,WMT,BUY,14,23.33036204910278
2015-01-16,BA,SELL,-2,113.76649070358278
2015-01-16,DIS,SELL,-4,85.86931345748901
2015-01-16,GS,SELL,-1,142.74556233978274
2015-01-16,IBM,SELL,-1,92.33139757156373
2015-01-16,INTC,SELL,-1,27.752146343231203
2015-01-16,KO,SELL,-7,29.73360560321808
2015-01-16,MCD,SELL,-3,68.82674494934082
2015-01-16,TRV,SELL,-14,81.47808536717831
2015-01-16,UNH,SELL,-6,86.84635612487791
2015-01-16,VZ,SELL,-13,26.12613158070957
2015-01-16,WMT,SELL,-9,23.514257040023804
2015-01-16,AAPL,BUY,41,23.649004643440247
2015-01-16,AXP,BUY,2,73.2245746421814
2015-01-16,CAT,BUY,6,63.86693220458381
2015-01-16,CRM,BUY,17,54.33975548171997
2015-01-16,CSCO,BUY,9,19.471635478019714
2015-01-16,HD,BUY,1,77.55291723632813
2015-01-16,JPM,BUY,18,40.74086882972717
2015-01-16,MMM,BUY,1,93.15972339248658
2015-01-16,PG,BUY,5,65.16790549850464
2015-01-20,AMGN,SELL,-9,113.66376651763916
2015-01-20,CRM,SELL,-8,55.79255104255677
2015-01-20,CVX,SELL,-7,64.30068117141724
2015-01-20,HD,SELL,-7,79.86079120635986
2015-01-20,HON,SELL,-2,69.47706964874268
2015-01-20,IBM,SELL,-2,93.86657930374146
2015-01-20,JNJ,SELL,-1,76.1589839782715
2015-01-20,JPM,SELL,-5,41.39587953567505
2015-01-20,MRK,SELL,-5,42.392992729187014
2015-01-20,MSFT,SELL,-4,39.30578435897827
2015-01-20,TRV,SELL,-9,83.29015171813965
2015-01-20,UNH,SELL,-1,87.93545668792726
2015-01-20,VZ,SELL,-19,26.59520862197876
2015-01-20,AAPL,BUY,34,23.465252305984496
2015-01-20,AXP,BUY,3,73.36101062393188
2015-01-20,CAT,BUY,12,63.55027198219299
2015-01-20,DIS,BUY,2,86.71139433288573
2015-01-20,GS,BUY,2,141.87969651031494
2015-01-20,INTC,BUY,7,27.973182214797582
2015-01-20,KO,BUY,6,29.86869427871704
2015-01-20,MCD,BUY,3,68.97853330993652
2015-01-20,MMM,BUY,1,94.52508316040038
2015-01-20,NKE,BUY,11,40.24628648757934
2015-01-20,PG,BUY,4,66.17593947601318
2015-01-20,WMT,BUY,30,23.373462965011594
2015-01-21,AAPL,SELL,-48,24.045590285301206
2015-01-21,AXP,SELL,-4,74.32684691619873
2015-01-21,CAT,SELL,-1,63.570024801254284
2015-01-21,CRM,SELL,-7,56.432832853317265
2015-01-21,CSCO,SELL,-20,19.920567189216616
2015-01-21,CVX,SELL,-6,65.12647046279908
2015-01-21,HON,SELL,-4,70.01468827819825
2015-01-21,KO,SELL,-14,30.28085534000397
2015-01-21,NKE,SELL,-5,40.4741185092926
2015-01-21,PG,SELL,-4,66.06634605407716
2015-01-21,AMGN,BUY,2,113.18140983581543
2015-01-21,DIS,BUY,2,86.267399559303
2015-01-21,GS,BUY,4,140.59884400177
2015-01-21,HD,BUY,3,79.2727327079773
2015-01-21,INTC,BUY,19,27.70315282058716
2015-01-21,JNJ,BUY,12,74.22010542297363
2015-01-21,JPM,BUY,3,41.2742927570343
2015-01-21,MCD,BUY,5,68.16789164626908
2015-01-21,MRK,BUY,5,42.15264614295959
2015-01-21,TRV,BUY,5,82.82567864227295
2015-01-21,VZ,BUY,2,26.727203129768373
2015-01-22,AAPL,SELL,-4,24.27889734612524
2015-01-22,AXP,SELL,-1,74.67607559585572
2015-01-22,BA,SELL,-1,116.36854256197167
2015-01-22,CAT,SELL,-5,64.70770153024823
2015-01-22,CVX,SELL,-6,66.16022456741334
2015-01-22,GS,SELL,-1,141.82479086849787
2015-01-22,HON,SELL,-2,70.20565567398071
2015-01-22,INTC,SELL,-25,27.974529221534727
2015-01-22,MMM,SELL,-2,94.745389251709
2015-01-22,NKE,SELL,-2,40.47273023134914
2015-01-22,UNH,SELL,-8,90.94064720775152
2015-01-22,WMT,SELL,-14,23.386017354062187
2015-01-22,CRM,BUY,3,56.903418416976926
2015-01-22,CSCO,BUY,18,19.777105061531067
2015-01-22,DIS,BUY,1,85.79124912643432
2015-01-22,IBM,BUY,12,90.94087160110473
2015-01-22,MCD,BUY,4,68.11149997329711
2015-01-22,MRK,BUY,9,41.84967261886597
2015-01-22,MSFT,BUY,9,39.07281796646118
2015-01-22,PG,BUY,1,66.26683573150635
2015-01-22,TRV,BUY,8,82.17616886901855
2015-01-22,VZ,BUY,4,26.766042806625364
2015-01-23,AAPL,SELL,-1406,24.859493204116824
2015-01-23,AMGN,SELL,-310,114.48164045715333
2015-01-23,AXP,SELL,-452,71.86519536209107
2015-01-23,BA,SELL,-292,118.57449504470827
2015-01-23,CAT,SELL,-584,65.72765592575074
2015-01-23,CRM,SELL,-619,57.13220528221131
2015-01-23,CSCO,SELL,-1705,20.22572383022309
2015-01-23,CVX,SELL,-510,66.62511041641235
2015-01-23,DIS,SELL,-398,86.5974190711975
2015-01-23,GS,SELL,-254,145.58462671661377
2015-01-23,HD,SELL,-424,81.35647243499756
2015-01-23,HON,SELL,-531,71.12542680872549
2015-01-23,IBM,SELL,-370,92.8212266921997
2015-01-23,INTC,SELL,-1379,28.304272638320924
2015-01-23,JNJ,SELL,-453,75.95401601791382
2015-01-23,JPM,SELL,-814,42.62450152015686
2015-01-23,KO,SELL,-1110,30.715835571289062
2015-01-23,MCD,SELL,-495,68.45768976211548
2015-01-23,MMM,SELL,-363,96.6981019821167
2015-01-23,MRK,SELL,-806,42.09705922698976
2015-01-23,MSFT,SELL,-863,40.062318134307866
2015-01-23,NKE,SELL,-834,41.44262052726746
2015-01-23,PG,SELL,-615,66.85000401687623
2015-01-23,TRV,SELL,-422,84.56443948745728
2015-01-23,UNH,SELL,-379,94.65302822875977
2015-01-23,VZ,SELL,-1299,26.489905083656314
2015-01-23,WMT,SELL,-1590,23.76183292770386
2015-01-26,AAPL,BUY,1369,25.012778612136838
2015-01-26,AMGN,BUY,314,114.76854486465453
2015-01-26,AXP,BUY,477,71.73245016860962
2015-01-26,BA,BUY,290,117.8005777015686
2015-01-26,CAT,BUY,577,64.87645430374145
2015-01-26,CRM,BUY,610,57.80069834518432
2015-01-26,CSCO,BUY,1709,20.039945079803466
2015-01-26,CVX,BUY,523,65.42430499649048
2015-01-26,DIS,BUY,400,86.29230824661255
2015-01-26,GS,BUY,257,144.48944494628904
2015-01-26,HD,BUY,423,80.90041534423828
2015-01-26,HON,BUY,524,72.53377120689603
2015-01-26,IBM,BUY,367,93.20109538650512
2015-01-26,INTC,BUY,1402,27.850418424135352
2015-01-26,JNJ,BUY,457,74.8869273147583
2015-01-26,JPM,BUY,815,41.99295940589904
2015-01-26,KO,BUY,1126,30.345132600470052
2015-01-26,MCD,BUY,507,67.52340700149536
2015-01-26,MMM,BUY,361,95.70374226379393
2015-01-26,MRK,BUY,814,42.07185243988037
2015-01-26,MSFT,BUY,853,40.08234741956787
2015-01-26,NKE,BUY,831,41.6182680644989
2015-01-26,PG,BUY,605,65.66430293348584
2015-01-26,TRV,BUY,427,83.73343515014649
2015-01-26,UNH,BUY,370,93.16155189854416
2015-01-26,VZ,BUY,1359,26.115042359308475
2015-01-26,WMT,BUY,1565,23.842166819572448
2015-01-27,CRM,SELL,-11,58.88557391738892
2015-01-27,CVX,SELL,-9,66.6006399307251
2015-01-27,DIS,SELL,-1,86.43360636520386
2015-01-27,HD,SELL,-3,81.57891059875489
2015-01-27,MCD,SELL,-6,68.29197066116333
2015-01-27,MMM,SELL,-1,95.73630284881592
2015-01-27,MRK,SELL,-4,42.251751739501955
2015-01-27,NKE,SELL,-5,41.6588247795105
2015-01-27,AAPL,BUY,9,24.88963440186182
2015-01-27,AXP,BUY,4,70.97224989307563
2015-01-27,BA,BUY,1,116.31606117212776
2015-01-27,CSCO,BUY,13,19.58971515045213
2015-01-27,HON,BUY,4,72.04545914123302
2015-01-27,INTC,BUY,12,26.638204755206413
2015-01-27,KO,BUY,7,29.930995028485466
2015-01-27,MSFT,BUY,2,36.740031962276895
2015-01-27,PG,BUY,9,63.66409623987732
2015-01-27,UNH,BUY,2,92.53771647045532
2015-01-28,AAPL,SELL,-1378,25.515857696533203
2015-01-28,AMGN,SELL,-314,113.9938168640137
2015-01-28,AXP,SELL,-481,70.18719414520264
2015-01-28,BA,SELL,-291,118.87871156376941
2015-01-28,CAT,SELL,-577,60.56449334496885
2015-01-28,CRM,SELL,-599,56.92534617805482
2015-01-28,CSCO,SELL,-1722,19.090244490623476
2015-01-28,CVX,SELL,-514,66.22139696884156
2015-01-28,DIS,SELL,-399,85.52348578643799
2015-01-28,GS,SELL,-257,141.14600546264649
2015-01-28,HD,SELL,-420,80.6584649848938
2015-01-28,HON,SELL,-528,71.3728116722107
2015-01-28,IBM,SELL,-367,91.79377894210816
2015-01-28,INTC,SELL,-1414,26.218455411911012
2015-01-28,JNJ,SELL,-457,74.7315593147278
2015-01-28,JPM,SELL,-815,41.59570785522461
2015-01-28,KO,SELL,-1133,29.74063066864014
2015-01-28,MCD,SELL,-501,67.46347428894043
2015-01-28,MMM,SELL,-360,95.50426525097711
2015-01-28,MRK,SELL,-810,42.07688956832886
2015-01-28,MSFT,SELL,-855,36.26264040184021
2015-01-28,NKE,SELL,-826,40.85892814445496
2015-01-28,PG,SELL,-614,63.10691952514649
2015-01-28,TRV,SELL,-427,82.90708834075929
2015-01-28,UNH,SELL,-372,91.4605334777832
2015-01-28,VZ,SELL,-1359,25.686336731910707
2015-01-28,WMT,SELL,-1565,23.554619234085088
2015-02-02,AAPL,BUY,1368,25.938188824653622
2015-02-02,AMGN,BUY,323,109.34640155410766
2015-02-02,AXP,BUY,485,68.79935898971557
2015-02-02,BA,BUY,262,127.20747759246824
2015-02-02,CAT,BUY,607,60.60240291023255
2015-02-02,CRM,BUY,600,55.661033466339106
2015-02-02,CSCO,BUY,1784,18.73284005641937
2015-02-02,CVX,BUY,532,62.7791537361145
2015-02-02,DIS,BUY,403,82.86685980606079
2015-02-02,GS,BUY,262,138.02107871246338
2015-02-02,HD,BUY,416,80.17105456924438
2015-02-02,HON,BUY,545,69.2208648033142
2015-02-02,IBM,BUY,364,91.67032397460936
2015-02-02,INTC,BUY,1489,25.361929235458373
2015-02-02,JNJ,BUY,455,73.37747545623779
2015-02-02,JPM,BUY,829,40.28893322753906
2015-02-02,KO,BUY,1156,28.91357752418518
2015-02-02,MCD,BUY,479,69.69476496505737
2015-02-02,MMM,BUY,360,94.70014318084716
2015-02-02,MRK,BUY,823,40.583952947616574
2015-02-02,MSFT,BUY,972,34.375924947738646
2015-02-02,NKE,BUY,844,39.92600084495544
2015-02-02,PG,BUY,645,61.56321785545349
2015-02-02,TRV,BUY,435,80.46233783340453
2015-02-02,UNH,BUY,385,88.42289723968506
2015-02-02,VZ,BUY,1393,25.357015357017513
2015-02-02,WMT,BUY,1640,22.89128649616241
2015-02-03,AXP,SELL,-3,70.34159358233248
2015-02-03,CRM,SELL,-3,56.42297679138184
2015-02-03,CSCO,SELL,-15,19.040563838005067
2015-02-03,CVX,SELL,-12,65.8934509523458
2015-02-03,GS,SELL,-4,140.75257211264403
2015-02-03,INTC,SELL,-2,25.804352111816407
2015-02-03,JPM,SELL,-8,41.37215383503208
2015-02-03,MSFT,SELL,-12,35.089582204818726
2015-02-03,TRV,SELL,-10,81.75787533187867
2015-02-03,UNH,SELL,-1,89.19916777801514
2015-02-03,VZ,SELL,-35,26.1760356392443
2015-02-03,AAPL,BUY,15,26.263642149925236
2015-02-03,AMGN,BUY,1,109.51884338378908
2015-02-03,BA,BUY,1,127.98627103042602
2015-02-03,HD,BUY,4,80.17871831130981
2015-02-03,HON,BUY,1,70.64409956359863
2015-02-03,IBM,BUY,5,92.47760454940796
2015-02-03,MCD,BUY,4,69.74755624008178
2015-02-03,MMM,BUY,3,95.9371276359558
2015-02-03,NKE,BUY,16,39.7831796836853
2015-02-03,PG,BUY,12,62.16942443275451
2015-02-03,WMT,BUY,15,23.087923690795897
2015-02-04,AXP,SELL,-3,71.32005028533936
2015-02-04,CAT,SELL,-12,63.53217142295838
2015-02-04,CRM,SELL,-5,57.733078096389775
2015-02-04,CVX,SELL,-10,66.99824528884888
2015-02-04,DIS,SELL,-4,89.9825326751046
2015-02-04,GS,SELL,-2,144.1450697555542
2015-02-04,HD,SELL,-4,82.25387354660035
2015-02-04,HON,SELL,-10,71.63452157211304
2015-02-04,IBM,SELL,-7,94.66101221084595
2015-02-04,JPM,SELL,-7,41.98058612060547
2015-02-04,PG,SELL,-2,62.71288675117492
2015-02-04,AAPL,BUY,14,26.268069411277768
2015-02-04,AMGN,BUY,8,109.32489880371094
2015-02-04,BA,BUY,2,128.93133103179932
2015-02-04,CSCO,BUY,5,19.265620885849
2015-02-04,INTC,BUY,18,25.86855487346649
2015-02-04,KO,BUY,13,29.236632113456725
2015-02-04,MMM,BUY,2,96.71145837392869
2015-02-04,MRK,BUY,9,40.37524279524005
2015-02-04,MSFT,BUY,5,35.39697354698181
2015-02-04,NKE,BUY,3,40.34727995649436
2015-02-04,TRV,BUY,2,82.98221286392211
2015-02-04,UNH,BUY,3,89.72113819885253
2015-02-04,VZ,BUY,1,26.53306199455261
2015-02-04,WMT,BUY,4,23.21722643852234
2015-02-05,AAPL,SELL,-1397,26.491849165874513
2015-02-05,AMGN,SELL,-332,108.65604824066163
2015-02-05,AXP,SELL,-479,71.65399237293822
2015-02-05,BA,SELL,-265,128.69755140686036
2015-02-05,CAT,SELL,-595,62.04077577018738
2015-02-05,CRM,SELL,-592,58.10739874649048
2015-02-05,CSCO,SELL,-1774,18.941210158348085
2015-02-05,CVX,SELL,-510,66.44422783449119
2015-02-05,DIS,SELL,-399,92.17642291259766
2015-02-05,GS,SELL,-256,143.40902868954885
2015-02-05,HD,SELL,-416,83.15127465820314
2015-02-05,HON,SELL,-536,71.35896387965286
2015-02-05,IBM,SELL,-362,93.91947181954917
2015-02-05,INTC,SELL,-1505,25.950826155662536
2015-02-05,JNJ,SELL,-455,74.30751931680743
2015-02-05,JPM,SELL,-814,41.809042635355446
2015-02-05,KO,SELL,-1169,29.242489665985108
2015-02-05,MCD,SELL,-483,70.83775523757934
2015-02-05,MMM,SELL,-365,96.08163722017477
2015-02-05,MRK,SELL,-832,39.7161015586853
2015-02-05,MSFT,SELL,-965,35.600418112052054
2015-02-05,NKE,SELL,-863,40.04015080921759
2015-02-05,PG,SELL,-655,62.853770486653744
2015-02-05,TRV,SELL,-427,83.43869801330567
2015-02-05,UNH,SELL,-387,90.10051112592065
2015-02-05,VZ,SELL,-1359,26.489905083656314
2015-02-05,WMT,SELL,-1659,23.317804945945742
2015-02-06,AAPL,BUY,1346,26.658458447456358
2015-02-06,AMGN,BUY,332,110.1364310760498
2015-02-06,AXP,BUY,473,72.24403548431395
2015-02-06,BA,BUY,262,130.03391757202147
2015-02-06,CAT,BUY,583,63.33050043869017
2015-02-06,CRM,BUY,585,58.43175483512877
2015-02-06,CSCO,BUY,1765,19.365081602096556
2015-02-06,CVX,BUY,510,66.930550907135
2015-02-06,DIS,BUY,365,93.50763743591308
2015-02-06,GS,BUY,261,144.71357123565673
2015-02-06,HD,BUY,408,83.67977368927001
2015-02-06,HON,BUY,544,72.46382611083985
2015-02-06,IBM,BUY,362,94.42086695480346
2015-02-06,INTC,BUY,1464,26.239649065017698
2015-02-06,JNJ,BUY,455,75.03258426782998
2015-02-06,JPM,BUY,812,42.059620222091674
2015-02-06,KO,BUY,1164,29.313278074482806
2015-02-06,MCD,BUY,480,71.12728170776367
2015-02-06,MMM,BUY,355,97.17995912933348
2015-02-06,MRK,BUY,858,39.83664268112182
2015-02-06,MSFT,BUY,946,36.12024302101135
2015-02-06,NKE,BUY,851,40.397756074905395
2015-02-06,PG,BUY,624,63.22608372021128
2015-02-06,TRV,BUY,435,84.05431236648559
2015-02-06,UNH,BUY,385,90.56166903305053
2015-02-06,VZ,BUY,1377,26.549687124252323
2015-02-06,WMT,BUY,1637,23.510839739799497
2015-02-09,AAPL,SELL,-1,26.407548821449282
2015-02-09,AXP,SELL,-2,72.41032518768311
2015-02-09,CVX,SELL,-1,67.10520268098371
2015-02-09,GS,SELL,-3,146.69623799133302
2015-02-09,JPM,SELL,-16,42.84654696655274
2015-02-09,MMM,SELL,-1,96.80302233505249
2015-02-09,VZ,SELL,-42,27.337808556556702
2015-02-09,WMT,SELL,-12,23.500803610801697
2015-02-09,AMGN,BUY,4,108.72885202789307
2015-02-09,BA,BUY,1,129.50890544128418
2015-02-09,DIS,BUY,1,92.94278758621215
2015-02-09,INTC,BUY,18,25.685623518954884
2015-02-09,JNJ,BUY,5,74.01457426290627
2015-02-09,KO,BUY,7,29.095673160218013
2015-02-09,MRK,BUY,3,39.58079659080505
2015-02-09,NKE,BUY,9,39.66812420778886
2015-02-09,TRV,BUY,3,83.03461058674563
2015-02-09,UNH,BUY,3,89.20218833006136
2015-02-10,AAPL,SELL,-18,26.694016855789393
2015-02-10,AXP,SELL,-3,72.54029006057972
2015-02-10,CAT,SELL,-16,64.09996828460693
2015-02-10,CSCO,SELL,-6,19.277295296790385
2015-02-10,CVX,SELL,-7,67.54876639938355
2015-02-10,JPM,SELL,-5,42.98645402950326
2015-02-10,MSFT,SELL,-6,36.007641012191776
2015-02-10,AMGN,BUY,1,107.73061145782471
2015-02-10,CRM,BUY,7,57.16964567184448
