date,size,price,sid,symbol,value
2015-01-05 00:00:00,1454,24.042140275104355,0,AAPL,-34957.27196000173
2015-01-05 00:00:00,306,114.56048534536565,1,AMGN,-35055.50851568189
2015-01-05 00:00:00,445,78.83630587908294,2,AXP,-35082.15611619191
2015-01-05 00:00:00,309,113.63097359060087,3,BA,-35111.97083949567
2015-01-05 00:00:00,509,67.93027481144107,4,CAT,-34576.509879023506
2015-01-05 00:00:00,602,58.382852521744205,5,CRM,-35146.47721809001
2015-01-05 00:00:00,1794,19.490316211438937,6,CSCO,-34965.62728332145
2015-01-05 00:00:00,510,68.053759611552,7,CVX,-34707.417401891515
2015-01-05 00:00:00,412,85.00170798977251,8,DIS,-35020.70369178627
2015-01-05 00:00:00,226,155.25911264174897,9,GS,-35088.55945703527
2015-01-05 00:00:00,443,78.87245606200712,10,HD,-34940.49803546915
2015-01-05 00:00:00,496,70.70079625444846,11,HON,-35067.59494220644
2015-01-05 00:00:00,363,96.38180780266468,12,IBM,-34986.59623236728
2015-01-05 00:00:00,1261,27.910405900955197,13,INTC,-35195.021841104506
2015-01-05 00:00:00,459,76.58689644241332,14,JNJ,-35153.38546706771
2015-01-05 00:00:00,760,46.11880809652817,15,JPM,-35050.29415336141
2015-01-05 00:00:00,1189,29.594805190086362,16,KO,-35188.22337101268
2015-01-05 00:00:00,500,70.31300911331176,17,MCD,-35156.504556655884
2015-01-05 00:00:00,367,95.43427143386981,18,MMM,-35024.377616230224
2015-01-05 00:00:00,914,38.50357902145385,19,MRK,-35192.27122560882
2015-01-05 00:00:00,884,39.74218409579739,20,MSFT,-35132.09074068489
2015-01-05 00:00:00,855,40.90101695575572,21,NKE,-34970.369497171145
2015-01-05 00:00:00,536,65.58854875946045,22,PG,-35155.462135070804
2015-01-05 00:00:00,426,82.31501971295334,23,TRV,-35066.19839771812
2015-01-05 00:00:00,419,83.55424056167021,24,UNH,-35009.22679533982
2015-01-05 00:00:00,1367,25.745839585304264,25,VZ,-35194.56271311093
2015-01-05 00:00:00,1521,23.139110083580015,26,WMT,-35194.5864371252
2015-01-06 00:00:00,-15,23.499310903549194,0,AAPL,352.4896635532379
2015-01-06 00:00:00,2,113.46153334808349,1,AMGN,-226.92306669616698
2015-01-06 00:00:00,-8,76.91146857070923,2,AXP,615.2917485656739
2015-01-06 00:00:00,-11,112.81362112426758,3,BA,1240.9498323669434
2015-01-06 00:00:00,42,65.41614509582519,4,CAT,-2747.478094024658
2015-01-06 00:00:00,-6,57.29966682815552,5,CRM,343.79800096893314
2015-01-06 00:00:00,-45,19.20379699993134,6,CSCO,864.1708649969103
2015-01-06 00:00:00,-1,66.11126834487915,7,CVX,66.11126834487915
2015-01-06 00:00:00,-12,84.07639475250245,8,DIS,1008.9167370300295
2015-01-06 00:00:00,18,150.77366764068603,9,GS,-2713.9260175323484
2015-01-06 00:00:00,-10,77.66717115783692,10,HD,776.6717115783692
2015-01-06 00:00:00,46,69.61739475631714,11,HON,-3202.4001587905886
2015-01-06 00:00:00,-10,95.28229107666016,12,IBM,952.8229107666016
2015-01-06 00:00:00,108,27.59568677616119,13,INTC,-2980.3341718254087
2015-01-06 00:00:00,-16,75.97598531341553,14,JNJ,1215.6157650146486
2015-01-06 00:00:00,-10,44.81531154251099,15,JPM,448.1531154251099
2015-01-06 00:00:00,-52,29.65021914062074,16,KO,1541.8113953122786
2015-01-06 00:00:00,-16,69.46697338104248,17,MCD,1111.4715740966797
2015-01-06 00:00:00,-7,93.47462450027466,18,MMM,654.3223715019226
2015-01-06 00:00:00,-53,39.19763146585016,19,MRK,2077.474467690058
2015-01-06 00:00:00,-31,39.38229942703247,20,MSFT,1220.8512822380067
2015-01-06 00:00:00,-24,40.42657683181763,21,NKE,970.237843963623
2015-01-06 00:00:00,52,65.27668636322021,22,PG,-3394.387690887451
2015-01-06 00:00:00,6,81.51884268951416,23,TRV,-489.113056137085
2015-01-06 00:00:00,3,82.48917624664305,24,UNH,-247.46752873992915
2015-01-06 00:00:00,19,25.532023853301997,25,VZ,-485.1084532127379
2015-01-06 00:00:00,105,23.07176418685913,26,WMT,-2422.535239620209
2015-01-07 00:00:00,1,23.52502987575531,0,AAPL,-23.52502987575531
2015-01-07 00:00:00,8,109.80608868026732,1,AMGN,-878.4487094421386
2015-01-07 00:00:00,5,75.34763729095458,2,AXP,-376.7381864547729
2015-01-07 00:00:00,9,64.99523467254639,4,CAT,-584.9571120529175
2015-01-07 00:00:00,3,56.40054640960693,5,CRM,-169.2016392288208
2015-01-07 00:00:00,-14,19.19669186592102,6,CSCO,268.7536861228943
2015-01-07 00:00:00,-5,66.08072027206421,7,CVX,330.4036013603211
2015-01-07 00:00:00,-1,83.86350192360972,8,DIS,83.86350192360972
2015-01-07 00:00:00,1,147.72363569641112,9,GS,-147.72363569641112
2015-01-07 00:00:00,-2,78.27387603626333,10,HD,156.54775207252666
2015-01-07 00:00:00,4,93.32068487548828,12,IBM,-373.28273950195313
2015-01-07 00:00:00,42,27.081378313064572,13,INTC,-1137.417889148712
2015-01-07 00:00:00,-2,76.02861822386795,14,JNJ,152.0572364477359
2015-01-07 00:00:00,12,43.69696650123596,15,JPM,-524.3635980148315
2015-01-07 00:00:00,-19,29.88887977943484,16,KO,567.888715809262
2015-01-07 00:00:00,-5,69.97644229252579,17,MCD,349.88221146262896
2015-01-07 00:00:00,3,92.57040910720825,18,MMM,-277.71122732162473
2015-01-07 00:00:00,-40,40.61750082594066,19,MRK,1624.7000330376263
2015-01-07 00:00:00,5,38.84308126831054,20,MSFT,-194.2154063415527
2015-01-07 00:00:00,-2,40.27375350374433,21,NKE,80.54750700748866
2015-01-07 00:00:00,17,64.97934996414185,22,PG,-1104.6489493904114
2015-01-07 00:00:00,-7,81.07133007052832,23,TRV,567.4993104936982
2015-01-07 00:00:00,-2,82.28165300423342,24,UNH,164.56330600846684
2015-01-07 00:00:00,-37,25.763934632301332,25,VZ,953.2655813951493
2015-01-07 00:00:00,-4,23.33485331002701,26,WMT,93.33941324010804
2015-01-08 00:00:00,6,23.854902829170225,0,AAPL,-143.12941697502134
2015-01-08 00:00:00,-4,113.5274821548462,1,AMGN,454.1099286193848
2015-01-08 00:00:00,-4,77.55129347309393,2,AXP,310.20517389237574
2015-01-08 00:00:00,-1,65.9920032119059,4,CAT,65.9920032119059
2015-01-08 00:00:00,5,56.13431915473938,5,CRM,-280.6715957736969
2015-01-08 00:00:00,6,66.09171464538574,7,CVX,-396.5502878723144
2015-01-08 00:00:00,-1,151.4264990234199,9,GS,151.4264990234199
2015-01-08 00:00:00,-10,80.59139740922116,10,HD,805.9139740922116
2015-01-08 00:00:00,8,69.95728629684447,11,HON,-559.6582903747558
2015-01-08 00:00:00,6,92.71079145812988,12,IBM,-556.2647487487793
2015-01-08 00:00:00,-5,77.44944280105416,14,JNJ,387.2472140052708
2015-01-08 00:00:00,8,43.763646400451655,15,JPM,-350.10917120361324
2015-01-08 00:00:00,-3,70.87322204972065,17,MCD,212.61966614916196
2015-01-08 00:00:00,5,93.24141399765014,18,MMM,-466.20706998825074
2015-01-08 00:00:00,-8,41.62014454093653,19,MRK,332.96115632749223
2015-01-08 00:00:00,-7,41.363875718782914,21,NKE,289.5471300314804
2015-01-08 00:00:00,9,65.32018802261352,22,PG,-587.8816922035217
2015-01-08 00:00:00,-4,82.64350995992972,23,TRV,330.57403983971886
2015-01-08 00:00:00,-7,83.77887963280315,24,UNH,586.452157429622
2015-01-08 00:00:00,15,25.623286502838134,25,VZ,-384.349297542572
2015-01-08 00:00:00,-19,23.981028060048732,26,WMT,455.6395331409259
2015-01-09 00:00:00,-37,24.74670325279236,0,AAPL,915.6280203533174
2015-01-09 00:00:00,6,113.2316745185852,1,AMGN,-679.3900471115112
2015-01-09 00:00:00,2,78.08460079193115,2,AXP,-156.1692015838623
2015-01-09 00:00:00,1,66.67893743133544,4,CAT,-66.67893743133544
2015-01-09 00:00:00,-1,57.71338122367859,5,CRM,57.71338122367859
2015-01-09 00:00:00,24,19.542673939704894,6,CSCO,-469.02417455291743
2015-01-09 00:00:00,3,85.44507545471191,8,DIS,-256.33522636413574
2015-01-09 00:00:00,1,152.3187665863037,9,GS,-152.3187665863037
2015-01-09 00:00:00,-1,81.85501759338379,10,HD,81.85501759338379
2015-01-09 00:00:00,-2,71.16061466217042,11,HON,142.32122932434083
2015-01-09 00:00:00,-11,28.135562403678897,13,INTC,309.49118644046786
2015-01-09 00:00:00,4,77.95712619781494,14,JNJ,-311.8285047912598
2015-01-09 00:00:00,7,30.556954038619992,16,KO,-213.89867827033993
2015-01-09 00:00:00,7,70.81293360072925,17,MCD,-495.69053520510477
2015-01-09 00:00:00,-2,95.38075256347656,18,MMM,190.76150512695312
2015-01-09 00:00:00,-9,40.45333117866517,20,MSFT,364.0799806079865
2015-01-09 00:00:00,-7,66.00113972091675,22,PG,462.0079780464173
2015-01-09 00:00:00,4,83.87431365966796,23,TRV,-335.49725463867185
2015-01-09 00:00:00,-12,87.0458946723938,24,UNH,1044.5507360687257
2015-01-09 00:00:00,3,26.172473007202147,25,VZ,-78.51741902160644
2015-01-09 00:00:00,-23,24.345782673835757,26,WMT,559.9530014982224
2015-01-12 00:00:00,-32,24.773244083404542,0,AAPL,792.7438106689453
2015-01-12 00:00:00,4,111.83845353698729,1,AMGN,-447.35381414794915
2015-01-12 00:00:00,2,77.09555060577392,2,AXP,-154.19110121154785
2015-01-12 00:00:00,-1,114.99033526229859,3,BA,114.99033526229859
2015-01-12 00:00:00,4,65.88217541885376,4,CAT,-263.52870167541505
2015-01-12 00:00:00,7,57.34712923622131,5,CRM,-401.4299046535492
2015-01-12 00:00:00,-30,19.75301817450942,6,CSCO,592.5905452352827
2015-01-12 00:00:00,5,65.77105502450024,7,CVX,-328.8552751225012
2015-01-12 00:00:00,-4,85.77831741333009,8,DIS,343.11326965332034
2015-01-12 00:00:00,4,149.9811725921631,9,GS,-599.9246903686524
2015-01-12 00:00:00,3,80.53188400268554,10,HD,-241.59565200805662
2015-01-12 00:00:00,-4,69.97930558776856,11,HON,279.91722235107426
2015-01-12 00:00:00,-4,95.04335878372194,12,IBM,380.17343513488777
2015-01-12 00:00:00,-14,28.189248392105107,13,INTC,394.6494774894715
2015-01-12 00:00:00,3,76.89465980529785,14,JNJ,-230.68397941589353
2015-01-12 00:00:00,6,43.963689914703366,15,JPM,-263.7821394882202
2015-01-12 00:00:00,4,30.219848619461057,16,KO,-120.87939447784423
2015-01-12 00:00:00,2,70.27533922576905,17,MCD,-140.5506784515381
2015-01-12 00:00:00,-4,94.20909747314454,18,MMM,376.83638989257815
2015-01-12 00:00:00,-2,42.07688956832886,19,MRK,84.15377913665772
2015-01-12 00:00:00,-7,65.38532077026368,22,PG,457.69724539184574
2015-01-12 00:00:00,10,82.81785460281371,23,TRV,-828.1785460281371
2015-01-12 00:00:00,1,86.31737570571899,24,UNH,-86.31737570571899
2015-01-12 00:00:00,-20,24.04438544368744,26,WMT,480.8877088737488
2015-01-13 00:00:00,25,24.186987504959106,0,AAPL,-604.6746876239777
2015-01-13 00:00:00,-1,112.07821783065796,1,AMGN,112.07821783065796
2015-01-13 00:00:00,2,76.31110095977783,2,AXP,-152.62220191955566
2015-01-13 00:00:00,6,65.3109213066101,4,CAT,-391.86552783966056
