date,equity
2016-04-14,1023554.4360519698
2016-04-15,1021716.310887214
2016-04-18,1027048.6099147109
2016-04-19,1034807.5686868897
2016-04-20,1033074.0901157873
2016-04-21,1027707.0103721538
2016-04-22,1028655.2762820837
2016-04-25,1025814.0143533724
2016-04-26,1030346.0703207055
2016-04-27,1036159.3822555997
2016-04-28,1031479.6220877629
2016-04-29,1029596.7092665122
2016-05-02,1031312.2596677254
2016-05-03,1020647.7075717249
2016-05-04,1014573.074771907
2016-05-05,1016627.8214714098
2016-05-06,1018612.9208282466
2016-05-09,1013786.4744722673
2016-05-10,1023911.980038763
2016-05-11,1020801.4853284028
2016-05-12,1019827.0028550982
2016-05-13,1012786.8038107922
2016-05-16,1020624.1498555563
2016-05-17,1016468.8479809015
2016-05-18,1008942.7871503001
2016-05-19,1005585.8318410163
2016-05-20,1011110.951878658
2016-05-23,1009962.5679781132
2016-05-24,1015979.229026192
2016-05-25,1022182.3912170478
2016-05-26,1023246.0364279032
2016-05-27,1024056.6310713782
2016-05-31,1024139.0836711674
2016-06-01,1024732.1587193683
2016-06-02,1027490.0820405171
2016-06-03,1033168.2361788404
2016-06-06,1037154.4985015255
2016-06-07,1043398.9298832958
2016-06-08,1047277.6166195442
2016-06-09,1045154.5491216849
2016-06-10,1035668.649692236
2016-06-13,1032309.4180957205
2016-06-14,1030805.0058784656
2016-06-15,1033803.5279869356
2016-06-16,1033186.6665634118
2016-06-17,1033979.2789854641
2016-06-20,1039315.8826822301
2016-06-21,1042292.9044764272
2016-06-22,1041330.2531661404
2016-06-23,1051562.9621371988
2016-06-24,1029451.7829717371
2016-06-27,1019869.2217423475
2016-06-28,1036765.5111507924
2016-06-29,1050564.407507424
2016-06-30,1059311.4055305927
2016-07-01,1065184.7599742957
2016-07-05,1058185.783121865
2016-07-06,1060497.162121424
2016-07-07,1056950.3262064888
2016-07-08,1070161.4198219297
2016-07-11,1072498.0246118223
2016-07-12,1078617.9871685973
2016-07-13,1079131.1484920802
2016-07-14,1080530.4000994696
2016-07-15,1078306.7986098365
2016-07-18,1080677.4754423047
2016-07-19,1079588.3929936348
2016-07-20,1079640.6470043187
2016-07-21,1078887.2203771076
2016-07-22,1081370.6433734405
2016-07-25,1075647.5793344479
2016-07-26,1077387.3477521255
2016-07-27,1080150.7532728547
2016-07-28,1080774.6738549126
2016-07-29,1087327.0662958492
2016-08-01,1080473.4668438097
2016-08-02,1076599.7784972263
2016-08-03,1079548.699030774
2016-08-04,1081603.032702616
2016-08-05,1082575.625887564
2016-08-08,1086071.6077496689
2016-08-09,1089529.315600963
2016-08-10,1088751.4522740878
2016-08-11,1089488.4430198227
2016-08-12,1092148.4867791282
2016-08-15,1093833.5120588543
2016-08-16,1090957.7447120894
2016-08-17,1092595.468104081
2016-08-18,1098275.9690533855
2016-08-19,1093308.6156816036
2016-08-22,1091946.6754665067
2016-08-23,1093141.79006416
2016-08-24,1089971.8188489317
2016-08-25,1089248.1942471836
2016-08-26,1085037.0586044253
2016-08-29,1091584.94929641
2016-08-30,1088586.4333543133
2016-08-31,1084747.8289104241
2016-09-01,1085448.973021622
2016-09-02,1090096.7877400722
2016-09-06,1099542.3718981845
2016-09-07,1100338.3169578644
2016-09-08,1098709.3903730307
2016-09-09,1076632.6531858267
2016-09-12,1083514.4998706598
2016-09-13,1066962.1641064042
2016-09-14,1066473.6187862752
2016-09-15,1073473.862590555
2016-09-16,1071187.0168883386
2016-09-19,1072938.8390895918
2016-09-20,1072456.4243590825
