,PPO,MinVariance,DJIA
2021-06-29,1363908.4084214426,1209560.1370096551,1332517.120695066
2021-06-30,1372021.048741708,1217752.882154604,1340685.8751372255
2021-07-01,1379082.5765030538,1221828.9902862879,1345776.9837598628
2021-07-02,1385264.2907523974,1230326.9604840402,1351715.21909974
2021-07-06,1376856.4499523242,1224010.6199040243,1343594.7331213113
2021-07-07,1381564.8123759802,1230353.5909959497,1347652.1680395224
2021-07-08,1373390.1586164967,1224035.340695669,1337554.6482872097
2021-07-09,1390155.3125234265,1232985.3190136272,1354971.8225253588
2021-07-12,1394895.3931299949,1233999.8204754684,1359868.6429920984
2021-07-13,1391115.5957812495,1233985.1066098455,1355695.697693701
2021-07-14,1393849.226107411,1240706.876634491,1357422.5854668664
2021-07-15,1394874.7731888806,1241450.5729645658,1359512.7010189882
2021-07-16,1383529.3146270623,1236193.3354270873,1347887.7424285489
2021-07-19,1357432.1646511168,1222154.2624063399,1319684.387998001
2021-07-20,1376461.5669239722,1230739.2599823517,1341054.111907701
2021-07-21,1388087.9043660185,1236266.8098787894,1352167.8497879338
2021-07-22,1388141.8018789983,1238483.048902631,1353152.9514533856
2021-07-23,1395152.7361912609,1249774.1975585283,1362408.8088428432
2021-07-26,1399721.1160703222,1250700.5285104609,1365624.5813981993
2021-07-27,1396931.8502723677,1252659.331248655,1362291.0216483301
2021-07-28,1391786.152545253,1244543.506919574,1357333.182557629
2021-07-29,1397894.3438985937,1247085.9940461484,1363301.7754218653
2021-07-30,1393623.9693797897,1247903.7429224271,1357509.559774155
2021-08-02,1391420.420740105,1245192.8307013,1353728.3783276116
2021-08-03,1403065.7862373216,1253696.522596945,1364540.0588404718
2021-08-04,1390023.8883521259,1243097.585176285,1351960.811471805
2021-08-05,1399892.4316903737,1249862.4374633734,1362513.694089504
2021-08-06,1403827.5818615286,1249709.5323869959,1368119.3627500273
2021-08-09,1400186.1102139882,1248503.513850329,1363974.8017369057
2021-08-10,1406504.016857241,1253479.3270632084,1370301.613388579
2021-08-11,1414642.1308531982,1258289.384590531,1378861.8281073489
2021-08-12,1417348.4964922306,1261388.2055046954,1379440.138946389
2021-08-13,1418785.3142763244,1266550.8873371533,1380043.4947430254
2021-08-16,1423477.8451566433,1275409.292177839,1384318.593110891
2021-08-17,1414215.4853190596,1272698.1069529797,1373356.1874895883
2021-08-18,1397508.2046555846,1259055.5805108538,1358489.6524480877
2021-08-19,1396110.881259021,1262324.6850742404,1355902.8877974516
2021-08-20,1404241.7466325618,1268088.703357778,1364683.0427802028
2021-08-23,1413005.8070752402,1268470.0684284398,1373062.023078549
2021-08-24,1413856.3550452206,1261996.6526766485,1374249.1540686104
2021-08-25,1415362.603651029,1259704.305089288,1375773.8607295444
2021-08-26,1406799.3488488093,1253137.9630334661,1368298.472143746
2021-08-27,1415279.3456819775,1254382.2429763125,1377728.429935403
2021-08-30,1415215.297627684,1257099.0235286094,1375553.920465563
2021-08-31,1414315.2338154688,1256172.128340812,1374034.2227961482
2021-09-01,1412649.4054863963,1258150.0982155544,1372161.3153308155
2021-09-02,1419872.0204999095,1263479.1265993253,1377262.8972993565
2021-09-03,1416934.1010457128,1263917.4067688966,1374359.04830679
2021-09-07,1405571.8712857647,1246959.129816338,1363902.8544041747
2021-09-08,1403472.1706154805,1248692.9398531015,1361224.4100299743
2021-09-09,1397195.3206486285,1238970.3798632252,1355330.041312796
2021-09-10,1387900.7288219035,1234377.813034773,1344773.9711550393
2021-09-13,1398209.6904717193,1236799.0285722576,1354951.1794087947
2021-09-14,1386735.7110295028,1230738.6178729367,1343602.474290023
2021-09-15,1395992.0545368814,1235142.6911855876,1352804.7506489868
2021-09-16,1392144.966179732,1232799.0943135098,1350353.9877074794
2021-09-17,1385886.2981541443,1227584.0606514972,1343886.468930402
2021-09-20,1363263.3333391598,1216060.2135481287,1320011.9456858353
2021-09-21,1360088.9117653843,1215922.9330365092,1318044.6263197458
2021-09-22,1373068.5089079465,1221057.3847228885,1331197.1755359336
2021-09-23,1391899.7672471206,1233993.3014055677,1350878.565728404
2021-09-24,1391478.4386906212,1233727.7614424103,1352167.8497879338
2021-09-27,1393400.8793944493,1230718.7760442402,1354941.1614257563
2021-09-28,1373896.3610111673,1215729.445622121,1332816.2940976245
2021-09-29,1378469.7213588583,1222081.4565904767,1336341.8651890648
2021-09-30,1359014.86474616,1207281.5875324043,1315094.6338901536
2021-10-01,1379383.1752073716,1220901.2539538317,1333844.9588105315
2021-10-04,1370374.0673620002,1217352.1298771347,1321272.9972477108
2021-10-05,1380705.2119420776,1223060.912806778,1333386.8637679531
2021-10-06,1383446.415175687,1228179.0351743489,1337362.6369456383
2021-10-07,1395887.6922969597,1236854.2191779274,1350494.6948328838
2021-10-08,1395401.890275872,1231661.4723452865,1350156.967374389
2021-10-11,1386052.3852637871,1225957.6772912238,1340435.1219860197
2021-10-12,1379358.6303669554,1220892.706896185,1335860.8502155952
2021-10-13,1379521.5394630393,1223114.6447888312,1335840.2070990312
2021-10-14,1398489.233912957,1236407.227309356,1356619.3253723255
2021-10-15,1410164.6744116612,1243057.1397327764,1371470.8334392684
2021-10-18,1405888.8574213698,1239389.2937747608,1370066.0389995526
2021-10-19,1416053.8037341582,1249840.5125879045,1377787.019957416
2021-10-20,1425545.2400483936,1255886.3945463332,1383694.5941976905
2021-10-21,1421188.9032646688,1257624.0652124062,1383451.2786399527
2021-10-22,1419283.2567867865,1256931.411110631,1386324.4665329163
2021-10-25,1420570.247999655,1259835.3284168257,1388816.3639199305
2021-10-26,1421776.6437859356,1264193.4811427942,1389427.6126729003
2021-10-27,1414123.1295495415,1261621.501239914,1379084.196973279
2021-10-28,1427311.1649822448,1276020.4982842142,1388401.8319248075
2021-10-29,1430784.1031383425,1282346.7960117976,1391863.1968522284
