,PPO,MinVariance,DJIA
2020-11-19,1134240.6648389944,1144242.8090259454,1145648.495538013
2020-11-20,1127307.8200877612,1140457.085371916,1137109.5310862947
2020-11-23,1140664.1155868764,1142149.1272779964,1149846.6375816285
2020-11-24,1159914.6173688776,1146983.393500725,1167525.721361186
2020-11-25,1153480.3269059316,1145364.0492910147,1160773.4490056203
2020-11-27,1153593.0695398096,1145795.166958329,1162246.0925122786
2020-11-30,1145119.5280337702,1142620.0152475184,1151687.3660711406
2020-12-01,1154456.314007998,1147566.0029625618,1158886.880654326
2020-12-02,1160061.2582421922,1144667.859885537,1161213.2536397723
2020-12-03,1163187.2090470605,1146691.2977498334,1164544.5365753146
2020-12-04,1173653.5507126604,1152091.3985837367,1174209.992862187
2020-12-07,1166957.5269185985,1146544.5614194765,1168440.773039179
2020-12-08,1171726.0535516494,1154216.723220181,1172485.5336909704
2020-12-09,1168303.8661034722,1155548.273818,1168402.7502399192
2020-12-10,1166754.3430848646,1147512.848818013,1165700.1716338533
2020-12-11,1169491.8444568582,1148812.420829893,1167530.730352705
2020-12-14,1159928.110258943,1142469.7234931411,1160349.1267088915
2020-12-15,1174229.9102119221,1151998.0435096063,1173473.6711088577
2020-12-16,1171548.7329915853,1146386.906859192,1171733.9572816507
2020-12-17,1175361.2832350987,1155521.8877297763,1177517.1415658637
2020-12-18,1169399.4223817908,1155129.2630805252,1172686.4246084164
2020-12-21,1167946.8608279377,1150117.1867273794,1174139.639299485
2020-12-22,1160919.200497194,1142594.7374338098,1166331.608140522
2020-12-23,1166119.9748546726,1141917.8762769704,1170773.8246799845
2020-12-24,1168155.1086435125,1144517.083592167,1173495.3767387746
2020-12-28,1176356.0621014745,1151824.7495423835,1181426.279977581
2020-12-29,1174475.9917828005,1152192.3885618618,1178772.2734104895
2020-12-30,1175558.9482566803,1150857.8180588798,1181643.4880643701
2020-12-31,1183104.0903378115,1160168.0709363334,1189295.3297605058
2021-01-04,1166769.9361600426,1147869.1055929412,1174428.794719005
2021-01-05,1174749.7726847178,1149667.1098137451,1180945.568579355
