,PPO,MinVariance,DJIA
2019-07-16,1694356.2924932125,1790468.8644707352,1532868.604766162
2019-07-17,1685476.8562827539,1783467.3365435032,1526376.0733130344
2019-07-18,1691790.3643751857,1786752.122618093,1526551.0912830427
2019-07-19,1682603.934613425,1769639.9250323817,1522694.6721704232
2019-07-22,1683789.5274242144,1764447.7412479282,1523687.2803445072
2019-07-23,1694677.2201217306,1775901.8872721025,1533628.9143705415
2019-07-24,1693080.997293787,1774836.074124426,1529186.656007875
2019-07-25,1688259.8699039265,1775419.3658220218,1521953.419591564
2019-07-26,1692179.7172140437,1787869.2629513536,1524839.573249675
2019-07-29,1696560.5940203604,1793455.2523012192,1526460.187080848
2019-07-30,1694036.5807340827,1792618.942128691,1525151.933231192
2019-07-31,1676565.7823003668,1769850.8743915702,1506436.6198926214
2019-08-01,1659186.3335505156,1756609.8077210393,1490687.7406702444
2019-08-02,1650308.637109052,1763636.7652352098,1485169.307981356
2019-08-05,1605697.7750627701,1727558.6150436944,1442144.0205132451
2019-08-06,1624862.156976172,1746462.392252297,1459627.308104241
2019-08-07,1620407.2009725678,1746888.0742886716,1458368.4491885484
2019-08-08,1643507.1231122199,1769971.5404470102,1479179.2686724076
2019-08-09,1640567.5087747874,1770969.7732419656,1474090.3857196728
2019-08-12,1622901.0161614397,1752310.1156017631,1452164.7302428754
2019-08-13,1647792.991924003,1772644.556812131,1473668.174033576
2019-08-14,1601604.0047978144,1732670.4448472331,1428780.0075592867
2019-08-15,1604925.6661413768,1753726.7165683154,1434385.9492331792
2019-08-16,1625869.7095906474,1770573.3319708612,1451579.8767010449
2019-08-19,1640707.011991073,1783381.9729372673,1465586.4618890705
2019-08-20,1627792.3673210088,1766722.0106804129,1455865.7360266824
2019-08-21,1642177.9945637647,1778012.915950231,1469340.2578240316
2019-08-22,1643175.6016868677,1779689.7070815414,1472116.559777563
2019-08-23,1604603.5131379063,1745227.137450559,1437162.2511867105
2019-08-26,1623755.2236541505,1766742.0832515839,1452298.7865603284
2019-08-27,1619867.6200570602,1769454.7037336852,1445517.5521228814
2019-08-28,1632748.2895730184,1781585.917820531,1459996.291546643
2019-08-29,1653528.1566548613,1792077.529577948,1478285.4503662507
2019-08-30,1656050.4233295417,1792069.9813196936,1480586.2028668558
2019-09-03,1640897.249467843,1789743.4490336627,1464590.0204052553
2019-09-04,1657781.0460770547,1802756.242853238,1477905.295564061
2019-09-05,1679617.1793975437,1808295.9028173727,1498803.6240329244
2019-09-06,1682345.3031377208,1812839.8355475313,1502690.271530852
2019-09-09,1681349.6015406998,1803310.226576385,1504823.891727181
2019-09-10,1682323.6474234974,1797685.6697900454,1508969.0138241197
2019-09-11,1695406.7173342123,1806352.4816130816,1521732.4019047827
2019-09-12,1699013.8917686518,1815802.5881284755,1524278.8147975833
2019-09-13,1699056.6971394431,1813557.7065200042,1526357.56390319
2019-09-16,1688405.4518541805,1800414.3242953927,1518355.584601091
2019-09-17,1691539.5128959136,1808859.2533479475,1520261.068106852
2019-09-18,1694001.3533134884,1813275.2894956106,1522295.4603427132
2019-09-19,1691700.2971594932,1814042.285745191,1519363.1974446937
2019-09-20,1686531.7463844393,1814609.473570953,1510406.833542687
2019-09-23,1688418.680875714,1819216.8928855178,1511243.4807722827
2019-09-24,1678198.5628506995,1816981.3010985912,1503268.3346383015
2019-09-25,1687522.2535752002,1815025.396325925,1512405.4117133461
2019-09-26,1682749.9168826344,1810797.2920616334,1507942.2344318614
2019-09-27,1678019.0658227694,1808316.8722126894,1503968.1874720647
2019-09-30,1685778.9559346735,1814863.9493195363,1509383.9969832948
2019-10-01,1662923.1268168022,1797712.796482436,1490105.6252067934
2019-10-02,1632169.369619541,1767755.2227452812,1462380.6101993858
2019-10-03,1641154.8169055947,1775792.659636988,1469245.4107889708
2019-10-04,1664331.1018712274,1804487.5992194568,1490143.8487809694
2019-10-07,1659002.8125484376,1796802.7469945238,1484777.3246805675
2019-10-08,1636890.6267838285,1779850.86154209,1467170.6045162303
2019-10-09,1648509.8799565681,1788496.9012213047,1477374.7654972773
2019-10-10,1657180.5507023053,1794803.2406823218,1485823.161098346
2019-10-11,1675778.8684421394,1801153.3509535939,1503762.9411167484
2019-10-14,1674019.3226358204,1796503.1171409497,1502123.8178757308
2019-10-15,1689484.873957546,1808873.5405303212,1515438.5454188609
2019-10-16,1685349.3511586396,1808965.0738647343,1514158.8771074852
2019-10-17,1686288.7829220903,1811142.1309284742,1515499.1117126122
2019-10-18,1676397.1972631065,1808014.3176700496,1501161.54761009
2019-10-21,1684654.5841706337,1815472.6064637152,1504382.623015564
2019-10-22,1680112.1777867624,1800768.986955559,1502165.3271439618
2019-10-23,1682921.1576460844,1807611.415198778,1504736.3827421768
2019-10-24,1678311.6418421702,1799481.5727950265,1503142.7116022566
2019-10-25,1690347.8389085084,1795255.6616053414,1511696.0303668226
2019-10-28,1698529.1641257808,1793910.3387303315,1519135.060754126
2019-10-29,1697697.2568458922,1795181.2540181016,1518055.0531181728
2019-10-30,1708627.0558953597,1812406.2951621031,1524516.5895240465
2019-10-31,1701268.1583342263,1810463.9492083925,1516640.2332579924
2019-11-01,1714957.137155521,1809846.1916078613,1533526.2911928834
2019-11-04,1718781.2342013514,1796489.544286547,1539960.994430639
2019-11-05,1719313.9978601888,1798059.6124088257,1541672.5124640064
2019-11-06,1723572.5969404464,1806244.1093310274,1541668.5696311402
2019-11-07,1732971.2866078056,1812378.0324745977,1551887.844804841
2019-11-08,1737122.6585940293,1814304.7836836034,1552248.9425815106
2019-11-11,1732482.1279800541,1808076.525690457,1552823.7199949052
2019-11-12,1734038.9233285226,1808146.4881572353,1552823.7199949052
2019-11-13,1742189.4346468889,1824611.244395174,1557988.2834340453
2019-11-14,1736683.8556256078,1823184.1595906916,1557896.94113931
2019-11-15,1747670.872216432,1831311.1785752466,1570397.9117880955
2019-11-18,1749534.1266574569,1837270.3980323132,1572154.772399425
2019-11-19,1747144.4958705015,1833777.1976348648,1566423.7553051638
2019-11-20,1740645.7445436802,1837021.5472932637,1560091.1276293902
2019-11-21,1738066.4446242054,1836274.7752881001,1557018.127502672
2019-11-22,1743879.3309899955,1841520.8457392647,1563148.9040403194
2019-11-25,1754615.86413333,1842951.1742279704,1573851.0667170035
2019-11-26,1760423.0071455282,1854618.0401794424,1576946.9571789731
2019-11-27,1762166.700417368,1858214.8525813858,1579320.1044719282
2019-11-29,1758324.4067774154,1855673.0804310737,1573006.533821675
2019-12-02,1744446.63782239,1853828.2150096323,1557957.3979099263
2019-12-03,1729207.9611746345,1845711.9423674806,1542243.3470445347
2019-12-04,1737643.1169307933,1861935.437714776,1550484.7439201244
2019-12-05,1739485.1310509746,1862252.2522505575,1552055.415201658
2019-12-06,1757777.5741768482,1874603.1461158094,1570968.1987529476
2019-12-09,1751830.284252283,1870794.9791088917,1565054.3875460804
2019-12-10,1751276.7906338852,1870668.6804610034,1563491.0543146036
2019-12-11,1753304.0663083396,1867880.7268975354,1565149.7821968172
2019-12-12,1769110.6008214138,1882651.3647923046,1577528.5250267484
2019-12-13,1770926.7404944948,1884489.268013183,1577715.2619722204
2019-12-16,1778750.661132116,1895794.550339182,1583351.4320314208
2019-12-17,1781931.830990599,1898881.3283830043,1585104.89742556
2019-12-18,1778199.543632499,1889141.1083290013,1583541.454670948
2019-12-19,1787671.7811621719,1897264.7767099298,1591262.0690387844
2019-12-20,1795745.4929470813,1908589.8517807827,1595643.2134920235
2019-12-23,1798028.4135518742,1904624.4752757647,1601051.1373375212
2019-12-24,1795792.6842432907,1904200.3057446848,1599027.9164614475
2019-12-26,1801187.7877167326,1907493.6961680902,1604968.6703595677
2019-12-27,1803730.7522481035,1911111.8942592742,1606307.152594532
2019-12-30,1791867.4113148875,1900365.945300287,1596038.5920100024
2019-12-31,1797169.9052727933,1905141.5807031458,1600317.1132855834
2020-01-02,1797169.9052727933,1909472.1771989292,1618842.403984627
2020-01-03,1781491.0253522564,1896077.4483322822,1605725.146654216
2020-01-06,1786994.4108727297,1898776.7557972954,1609566.3420510464
2020-01-07,1777801.0303471247,1887513.279726161,1602853.997665624
2020-01-08,1786467.4944058189,1892599.2443846788,1611905.2086026918
2020-01-09,1799538.407926543,1904502.0926339931,1623782.6640429306
2020-01-10,1792476.8567765178,1896984.558864513,1616317.2385800502
2020-01-13,1800773.0652441843,1896006.5027164626,1620987.305063879
2020-01-14,1802169.7382700432,1900906.4317685347,1622816.4509444234
2020-01-15,1805804.4532612849,1910340.5310726028,1627894.1625373706
2020-01-16,1821181.261736292,1922079.4168355162,1642889.9606822897
2020-01-17,1823913.1661210808,1922536.5497323635,1645719.4908795157
2020-01-21,1816290.404161624,1915165.4093105833,1637192.5671905268
2020-01-22,1817750.4512252007,1915083.4741429067,1636644.7324683852
2020-01-23,1814835.1424574668,1912742.6265670015,1635176.6843645102
2020-01-24,1805334.72515233,1897227.4717607368,1625623.638422074
2020-01-27,1778981.5936474132,1884797.8751345568,1600169.1475299632
2020-01-28,1791695.053119961,1895215.9503655084,1610658.068662463
2020-01-29,1787387.598344481,1892821.631626469,1611308.5265622626
2020-01-30,1797057.3854866775,1904032.763048361,1618317.4595977368
2020-01-31,1763467.8931773074,1871744.3836596883,1584480.7250782023
2020-02-03,1773316.8939400779,1874401.3717010014,1592543.3801971877
2020-02-04,1798035.957247458,1889077.0530543146,1615412.2489141054
2020-02-05,1825164.8219970162,1921712.2574202209,1642509.1487412888
2020-02-06,1829673.5603665423,1923272.740102238,1647495.4085163656
2020-02-07,1814023.587289014,1914482.6404464652,1631947.832816439
2020-02-10,1825879.1923443296,1922759.2369881643,1641722.4440613324
2020-02-11,1827717.631842223,1920004.519338342,1641695.5013700796
2020-02-12,1838391.3288702576,1920880.422693244,1657120.849251152
2020-02-13,1831906.3476466446,1922533.3836483508,1649937.0077688044
2020-02-14,1831630.1000774547,1924458.9809464081,1648522.187908624
2020-02-18,1821744.29790198,1918546.0683765057,1639219.7308994664
2020-02-19,1828766.2644438786,1919432.5788560044,1645715.5480466494
2020-02-20,1823140.571888692,1917305.648561561,1638535.1017814924
2020-02-21,1810154.549756278,1918610.2150640315,1625773.904163533
2020-02-24,1754333.241333622,1871774.710684718,1567925.5365346726
2020-02-25,1704098.834353657,1835077.148304667,1518610.1163672358
2020-02-26,1694472.689636027,1820662.8501058104,1511669.6352912455
2020-02-27,1621651.9579317106,1746992.905110713,1444886.151248602
2020-02-28,1599978.6979016063,1710054.6365615593,1424851.3031774524
2020-03-02,1675970.2192370265,1797216.5931640102,1497411.2564154544
2020-03-03,1626999.0351338321,1755341.550049047,1453340.6801452409
2020-03-04,1699171.4091541278,1836090.6970671937,1519142.8368967231
2020-03-05,1644590.5788003353,1788959.450469308,1464772.8145178612
2020-03-06,1626694.3565344245,1784561.333614131,1450389.360221701
2020-03-09,1506730.959539184,1675554.4400664472,1337466.0793159974
2020-03-10,1581274.7022169149,1748014.2152375123,1402914.476340867
2020-03-11,1495718.0587094561,1662633.32077085,1320766.7583265784
2020-03-12,1345302.5910898626,1522012.813873434,1188842.6372689046
2020-03-13,1475066.9600921776,1627841.6889875112,1300153.1900091683
2020-03-16,1297141.114523117,1462175.8308583088,1132088.2962372997
2020-03-17,1366071.6060235016,1555027.841966217,1190904.081719154
2020-03-18,1285422.6701263722,1525923.0813540297,1115848.7533693423
2020-03-19,1295309.4033197977,1512603.2800843578,1126406.1264613261
2020-03-20,1242204.1945951392,1436990.202231007,1075197.1608098622
2020-03-23,1213382.3909346026,1370193.2130052377,1042558.171296593
2020-03-24,1347803.922067338,1479497.489757251,1161045.3369922822
2020-03-25,1375442.983275442,1471130.5931486627,1188838.8039591738
2020-03-26,1463634.9513221674,1544439.0922734533,1264631.989670654
2020-03-27,1406807.3948186205,1518806.8179143274,1213300.6866772007
2020-03-30,1455098.0511656401,1592915.2448937956,1252032.3386770766
2020-03-31,1426882.1114295793,1564210.557737114,1229023.2803471356
2020-04-01,1364150.6514921568,1522099.04767734,1174425.0117545705
2020-04-02,1402737.5552405806,1580872.6744327974,1200776.7161700286
2020-04-03,1381450.2426455284,1570897.2372372588,1180538.3741137253
2020-04-06,1482575.5471282313,1656698.5327092174,1271799.6217289958
2020-04-07,1479266.7381577718,1639022.8781456654,1270334.3117034996
2020-04-08,1527253.1892007228,1682973.166083814,1314057.2615426707
2020-04-09,1547275.723329148,1691273.1998867304,1330083.672389579
2020-04-13,1524783.1192655894,1669826.0887368633,1311657.1715584628
2020-04-14,1558873.4057546281,1725068.1299267309,1343003.0214147302
2020-04-15,1528312.001675391,1696725.3878025783,1318026.270438249
2020-04-16,1528507.5629472784,1715792.2078546858,1319895.2827399971
2020-04-17,1581520.604473659,1747726.0332730948,1359418.1298683719
2020-04-20,1548196.8157561386,1721296.150508855,1326218.3819030104
2020-04-21,1501190.5399196774,1681647.3027531547,1290803.199959345
2020-04-22,1528130.6110425047,1708573.1917871868,1316426.4660027593
2020-04-23,1529251.6895173062,1706402.7939106445,1318638.0666713323
2020-04-24,1543137.128933238,1718697.9242412932,1333218.3340414003
2020-04-27,1568915.9905084819,1742939.382817401,1353322.0721645746
2020-04-28,1566392.8765409947,1733323.142009872,1351514.830911065
2020-04-29,1599356.696164011,1731819.4782144532,1381364.4852177172
2020-04-30,1577371.0464261808,1713413.981590506,1365206.8656548702
2020-05-01,1536117.5391781696,1685710.6013181766,1330325.9375645844
2020-05-04,1535765.9698569702,1677264.5485256948,1331787.8523728899
2020-05-05,1542887.6024026633,1686439.0357034614,1339264.4491955582
2020-05-06,1527648.6324935004,1668613.152147745,1327014.7246188622
2020-05-07,1543149.4231058357,1664800.4304561983,1338860.746919306
2020-05-08,1576615.0561632272,1694730.5733142353,1364399.3515792305
2020-05-11,1570000.2323038068,1696776.5860077904,1358268.5750415833
2020-05-12,1536728.4168656762,1668664.0949512133,1332630.0852823795
2020-05-13,1502395.6211536864,1650488.963364076,1303649.60657647
2020-05-14,1525563.5048525576,1659217.2210340528,1324810.9000928865
2020-05-15,1528947.1545687257,1671196.65959877,1328179.9412539809
2020-05-18,1587706.937489331,1707473.7679387997,1379318.2644832574
2020-05-19,1562544.442860709,1680653.5633469447,1357420.0993133886
2020-05-20,1589353.0180605832,1693263.8792262943,1378114.3861814223
2020-05-21,1583501.0058429914,1680605.092861772,1372406.9165612233
2020-05-22,1583348.8317547922,1680450.2090476127,1371904.5339401793
2020-05-26,1615709.6013617052,1692991.657457138,1401621.884299541
2020-05-27,1652494.952533843,1714622.4811811252,1432640.807597313
2020-05-28,1644885.862761433,1727256.3591321774,1424362.3919020346
2020-05-29,1645518.2247791095,1737841.3929428707,1423379.3122407107
2020-06-01,1650399.602626347,1731166.2313057617,1428533.2519357393
2020-06-02,1664681.1572832703,1738607.5893670155,1443540.878579257
2020-06-03,1702019.0853138212,1757755.3169716746,1473106.3203501322
2020-06-04,1705672.3016201921,1746937.555193746,1473775.2876597764
2020-06-05,1754081.930297827,1772798.774077185,1520271.144235288
2020-06-08,1782080.6356923121,1784778.1223064302,1546147.8468134955
2020-06-09,1759910.2887408386,1771581.6803330225,1529317.317108138
2020-06-10,1743376.9674306854,1772453.9580032178,1513486.5145806507
2020-06-11,1626447.7136251372,1694303.7735221593,1409083.366929555
2020-06-12,1655267.259649603,1698770.8187015636,1435852.2449668918
2020-06-15,1666473.5055495803,1703999.7392976014,1444690.9810217216
