date,ticker,side,quantity,price
2015-01-05,AAPL,BUY,1454,24.042134423807454
2015-01-05,AMGN,BUY,306,114.56046993108157
2015-01-05,AXP,BUY,445,78.83630587908294
2015-01-05,BA,BUY,309,113.63096590977253
2015-01-05,CAT,BUY,509,67.93028273801637
2015-01-05,CRM,BUY,602,58.38284863687778
2015-01-05,CSCO,BUY,1794,19.490304602409566
2015-01-05,CVX,BUY,506,68.67711488746416
2015-01-05,DIS,BUY,412,85.0017079897725
2015-01-05,GS,BUY,226,155.25912836233616
2015-01-05,HD,BUY,443,78.87245606200712
2015-01-05,HON,BUY,496,70.70079625444846
2015-01-05,IBM,BUY,363,96.38178466193744
2015-01-05,INTC,BUY,1261,27.910402084350583
2015-01-05,JNJ,BUY,459,76.58690407562256
2015-01-05,JPM,BUY,760,46.118804172839596
2015-01-05,KO,BUY,1189,29.594803281784056
2015-01-05,MCD,BUY,500,70.31303201293944
2015-01-05,MMM,BUY,367,95.43429479020826
2015-01-05,MRK,BUY,914,38.50359428787231
2015-01-05,MSFT,BUY,884,39.742172552901145
2015-01-05,NKE,BUY,855,40.90100924068325
2015-01-05,PG,BUY,536,65.5885105934143
2015-01-05,TRV,BUY,426,82.31498117414763
2015-01-05,UNH,BUY,419,83.55427922049974
2015-01-05,VZ,BUY,1367,25.745841493606562
2015-01-05,WMT,BUY,1521,23.139102450370785
2015-01-06,AAPL,SELL,-107,23.49930518436432
2015-01-06,AMGN,SELL,-3,113.34811326599122
2015-01-06,AXP,SELL,-33,76.91146857070923
2015-01-06,BA,SELL,-28,112.81361349868773
2015-01-06,CVX,SELL,-31,66.71683089065552
2015-01-06,DIS,SELL,-35,84.07639475250245
2015-01-06,HD,SELL,-35,77.66717115783692
2015-01-06,HON,SELL,-40,69.54781215286255
2015-01-06,IBM,SELL,-30,95.28226819992067
2015-01-06,JNJ,SELL,-29,75.9759548110962
2015-01-06,JPM,SELL,-53,44.81530772972107
2015-01-06,KO,SELL,-66,29.650209653290176
2015-01-06,MCD,SELL,-44,69.46698100662232
2015-01-06,MMM,SELL,-17,93.47464737701416
2015-01-06,MRK,SELL,-103,39.19764251721565
2015-01-06,PG,SELL,-12,65.21145755004883
2015-01-06,TRV,SELL,-19,81.4373264579773
2015-01-06,WMT,SELL,-94,23.09792780808796
2015-01-06,CAT,BUY,68,65.41615272903442
2015-01-06,CRM,BUY,49,57.35699134254455
2015-01-06,CSCO,BUY,533,19.222998953819275
2015-01-06,GS,BUY,70,150.77368290710447
2015-01-06,INTC,BUY,27,27.59568677616119
2015-01-06,MSFT,BUY,30,39.42168997764587
2015-01-06,NKE,BUY,161,40.46701599884033
2015-01-06,UNH,BUY,20,82.48921441268921
2015-01-06,VZ,BUY,280,25.53202766990662
2015-01-07,AAPL,SELL,-11,23.610634176714214
2015-01-07,CSCO,SELL,-14,19.196693772315978
2015-01-07,CVX,SELL,-4,66.68595491790772
2015-01-07,DIS,SELL,-1,83.86350192360972
2015-01-07,HD,SELL,-2,78.2739133027232
2015-01-07,HON,SELL,-3,69.70292847772926
2015-01-07,JNJ,SELL,-14,76.02864073260552
2015-01-07,KO,SELL,-30,29.88887789027678
2015-01-07,MCD,SELL,-5,69.97645736465779
2015-01-07,MMM,SELL,-10,92.69324755113003
2015-01-07,MRK,SELL,-37,40.617508300542944
2015-01-07,UNH,SELL,-30,82.28164545194993
2015-01-07,WMT,SELL,-12,23.334857041627583
2015-01-07,AMGN,BUY,6,109.80606578063964
2015-01-07,AXP,BUY,4,75.34765255737304
2015-01-07,CAT,BUY,7,64.99524993896485
2015-01-07,CRM,BUY,16,56.40054640960693
2015-01-07,GS,BUY,6,147.7236051635742
2015-01-07,IBM,BUY,4,93.32067724227905
2015-01-07,INTC,BUY,20,27.081385946273798
2015-01-07,JPM,BUY,11,43.6969779510498
2015-01-07,MSFT,BUY,4,38.84309271812439
2015-01-07,NKE,BUY,7,40.22896673583984
2015-01-07,PG,BUY,17,64.97935759735107
2015-01-07,TRV,BUY,11,80.79105435562133
2015-01-07,VZ,BUY,61,25.789707638740538
2015-01-08,AMGN,SELL,-12,113.52744402694702
2015-01-08,AXP,SELL,-3,77.55130863524481
2015-01-08,CAT,SELL,-8,65.99199565733488
2015-01-08,GS,SELL,-7,151.42642313847304
2015-01-08,HD,SELL,-9,80.59138239349817
2015-01-08,INTC,SELL,-13,27.819732214704555
2015-01-08,JNJ,SELL,-3,77.44945796805249
2015-01-08,MCD,SELL,-2,70.87319923673078
2015-01-08,MRK,SELL,-7,41.62015955694494
2015-01-08,MSFT,SELL,-13,39.73366919060389
2015-01-08,UNH,SELL,-14,83.77888697217898
2015-01-08,WMT,SELL,-83,23.981018670884378
2015-01-08,CRM,BUY,20,56.13431915473937
2015-01-08,CSCO,BUY,29,19.393503856658935
2015-01-08,CVX,BUY,5,66.69705103683471
2015-01-08,IBM,BUY,5,92.71078382492065
2015-01-08,JPM,BUY,8,43.763646400451655
2015-01-08,KO,BUY,7,30.191764134407045
2015-01-08,NKE,BUY,43,41.059948425292966
2015-01-08,PG,BUY,8,65.32022618865966
2015-01-08,TRV,BUY,1,82.16835246276855
2015-01-08,VZ,BUY,109,25.623282686233516
2015-01-09,AAPL,SELL,-28,24.74670325279236
2015-01-09,CAT,SELL,-21,66.6122841911316
2015-01-09,CRM,SELL,-14,57.713377410888675
2015-01-09,GS,SELL,-13,152.1664476852417
2015-01-09,HD,SELL,-1,81.85500234222413
2015-01-09,INTC,SELL,-38,28.135566216468813
2015-01-09,MSFT,SELL,-34,40.45333499145508
2015-01-09,PG,SELL,-14,66.00114734649658
2015-01-09,TRV,SELL,-10,83.79048126220704
2015-01-09,AXP,BUY,1,78.08461605834961
2015-01-09,CSCO,BUY,205,19.542681572914123
2015-01-09,DIS,BUY,2,85.44506018829345
2015-01-09,HON,BUY,1,71.23178034210204
2015-01-09,JNJ,BUY,9,77.95714146423339
2015-01-09,KO,BUY,59,30.5569559469223
2015-01-09,MCD,BUY,6,70.8129182175253
2015-01-09,NKE,BUY,27,41.95650403659303
2015-01-09,UNH,BUY,1,87.03118047013837
2015-01-09,VZ,BUY,1,26.172473007202147
2015-01-12,CAT,SELL,-41,65.8163261680603
2015-01-12,CRM,SELL,-29,57.28980695343018
2015-01-12,CSCO,SELL,-39,19.75302195792759
2015-01-12,DIS,SELL,-2,85.77830978775025
2015-01-12,GS,SELL,-9,149.83126637268066
2015-01-12,IBM,SELL,-2,95.04334353256226
2015-01-12,NKE,SELL,-32,41.50315619277954
2015-01-12,PG,SELL,-41,65.38533602142334
2015-01-12,TRV,SELL,-5,82.73509338760377
2015-01-12,AXP,BUY,4,77.09553533935546
2015-01-12,CVX,BUY,6,66.3734658400939
2015-01-12,HD,BUY,15,80.531899269104
2015-01-12,HON,BUY,6,70.04933516693114
2015-01-12,INTC,BUY,1,28.217455558776855
2015-01-12,JNJ,BUY,4,76.89464453887939
2015-01-12,JPM,BUY,8,43.963678464889526
2015-01-12,KO,BUY,54,30.219848619461057
2015-01-12,MCD,BUY,4,70.27532395935059
2015-01-12,MMM,BUY,2,94.30333079910278
2015-01-12,MRK,BUY,11,42.11897605705261
2015-01-12,MSFT,BUY,8,40.15344758033752
2015-01-12,UNH,BUY,50,86.31738333892822
2015-01-12,VZ,BUY,26,25.93947692871094
2015-01-12,WMT,BUY,9,24.068439949035643
2015-01-13,AMGN,SELL,-2,112.07822545623782
2015-01-13,CSCO,SELL,-78,19.906370265960696
2015-01-13,DIS,SELL,-2,86.23096267977778
2015-01-13,HD,SELL,-10,80.09089307785035
2015-01-13,KO,SELL,-50,29.916024724006657
2015-01-13,MRK,SELL,-12,41.902008333206176
2015-01-13,UNH,SELL,-21,85.25840538024903
2015-01-13,VZ,SELL,-16,26.090890899658202
2015-01-13,WMT,SELL,-16,24.22468084049225
2015-01-13,AAPL,BUY,20,24.186985596656797
2015-01-13,AXP,BUY,3,76.31112385940551
2015-01-13,CAT,BUY,12,65.31093657302856
2015-01-13,CRM,BUY,18,56.923138813018795
2015-01-13,CVX,BUY,9,65.42417523193359
2015-01-13,GS,BUY,7,148.1558890686035
2015-01-13,IBM,BUY,3,93.54190291213989
2015-01-13,INTC,BUY,31,28.094627680778498
2015-01-13,JNJ,BUY,1,76.63084846115112
2015-01-13,JPM,BUY,3,43.58584224128723
2015-01-13,MSFT,BUY,1,39.65142667579651
2015-01-13,NKE,BUY,13,41.48841572570801
2015-01-13,PG,BUY,15,65.2114224243164
2015-01-13,TRV,BUY,7,82.32483325195312
2015-01-14,AAPL,SELL,-17,24.377348761558533
2015-01-14,AMGN,SELL,-2,111.30336741256714
2015-01-14,BA,SELL,-2,114.66688866806031
2015-01-14,DIS,SELL,-5,86.6338083381653
2015-01-14,HON,SELL,-4,70.13495129776001
2015-01-14,IBM,SELL,-1,93.66947331619264
2015-01-14,JPM,SELL,-3,43.54967880630493
2015-01-14,KO,SELL,-35,29.909011096954348
2015-01-14,MCD,SELL,-1,69.91887286758423
2015-01-14,MRK,SELL,-2,41.828024957656865
2015-01-14,MSFT,SELL,-14,39.40779174041749
2015-01-14,UNH,SELL,-27,85.69073762893677
2015-01-14,CAT,BUY,13,64.77494675653763
2015-01-14,CRM,BUY,15,56.943968611476556
2015-01-14,CSCO,BUY,19,19.91632552568674
2015-01-14,CVX,BUY,5,64.38610457611084
2015-01-14,GS,BUY,4,146.03350038006806
2015-01-14,JNJ,BUY,2,76.48271036637463
2015-01-14,NKE,BUY,38,40.82313263777381
2015-01-14,PG,BUY,17,65.35279014231921
2015-01-14,TRV,BUY,1,82.11946398474517
2015-01-14,WMT,BUY,4,23.832950082848498
2015-01-15,AAPL,SELL,-5,24.28446157360077
2015-01-15,CAT,SELL,-16,64.62992320632935
2015-01-15,CRM,SELL,-17,56.39342766952515
2015-01-15,CSCO,SELL,-8,19.814110281944277
2015-01-15,CVX,SELL,-1,64.13654056549072
2015-01-15,HON,SELL,-1,69.80956018066406
2015-01-15,IBM,SELL,-1,93.06611456298829
2015-01-15,INTC,SELL,-29,27.874840016365052
2015-01-15,JNJ,SELL,-4,76.12970175170899
2015-01-15,MMM,SELL,-1,93.1715534553528
2015-01-15,MRK,SELL,-11,42.13069184684753
2015-01-15,NKE,SELL,-45,40.51735554695129
2015-01-15,PG,SELL,-16,65.19694607162477
2015-01-15,AMGN,BUY,1,111.429084526062
2015-01-15,AXP,BUY,6,74.23919607925414
2015-01-15,GS,BUY,3,144.28128733062744
2015-01-15,HD,BUY,7,78.80439715576172
2015-01-15,JPM,BUY,20,41.92013385884552
2015-01-15,KO,BUY,36,29.88976956939697
2015-01-15,MCD,BUY,1,69.01624136352538
2015-01-15,MSFT,BUY,20,39.106858263015745
2015-01-15,TRV,BUY,8,81.20580477905273
2015-01-15,UNH,BUY,11,85.99282691574096
2015-01-15,VZ,BUY,30,26.05598260116577
2015-01-15,WMT,BUY,31,23.330365865707396
2015-01-16,BA,SELL,-4,113.76647545242311
2015-01-16,CSCO,SELL,-42,19.45217547988892
2015-01-16,CVX,SELL,-1,63.3772615814209
2015-01-16,DIS,SELL,-4,85.86932870864868
2015-01-16,HD,SELL,-4,77.47541832733155
2015-01-16,IBM,SELL,-2,92.33138994598389
2015-01-16,INTC,SELL,-11,27.752146343231207
2015-01-16,KO,SELL,-23,29.733601790428164
2015-01-16,MCD,SELL,-4,68.82672969818115
2015-01-16,MMM,SELL,-5,93.06657972335816
2015-01-16,MRK,SELL,-1,41.619522541046145
2015-01-16,TRV,SELL,-7,81.47810774620986
2015-01-16,UNH,SELL,-43,86.84634087371826
2015-01-16,VZ,SELL,-43,26.126118471315177
2015-01-16,WMT,SELL,-30,23.514255133628847
2015-01-16,AAPL,BUY,17,23.649000826835632
2015-01-16,CAT,BUY,49,63.86693220458382
2015-01-16,CRM,BUY,36,54.33975929832458
2015-01-16,GS,BUY,8,142.88839457702636
2015-01-16,JNJ,BUY,4,75.09942059326171
2015-01-16,JPM,BUY,14,40.74087264633179
2015-01-16,NKE,BUY,32,40.1683781375885
2015-01-16,PG,BUY,31,65.16789023208618
2015-01-20,AMGN,SELL,-9,113.6637512664795
2015-01-20,CRM,SELL,-13,55.79255866813661
2015-01-20,CVX,SELL,-6,64.88963520431518
2015-01-20,HD,SELL,-7,79.86082933425904
2015-01-20,IBM,SELL,-1,93.86659455490113
2015-01-20,JNJ,SELL,-9,76.15897635269165
2015-01-20,JPM,SELL,-3,41.39587953567505
2015-01-20,MRK,SELL,-5,42.39298510360718
2015-01-20,TRV,SELL,-12,83.29017459487916
2015-01-20,UNH,SELL,-5,87.93544906234742
2015-01-20,VZ,SELL,-29,26.595195277214053
2015-01-20,AAPL,BUY,27,23.4652542142868
2015-01-20,AXP,BUY,4,73.36100299072265
2015-01-20,BA,BUY,1,114.4403245010376
2015-01-20,CAT,BUY,2,63.55027198219299
2015-01-20,CSCO,BUY,39,19.663438942909238
2015-01-20,GS,BUY,6,141.87966597747803
2015-01-20,KO,BUY,26,29.868705728530884
2015-01-20,MCD,BUY,4,68.97854094314575
2015-01-20,NKE,BUY,14,40.24628648757933
2015-01-20,PG,BUY,2,66.1759700088501
2015-01-20,WMT,BUY,25,23.373457240104678
2015-01-21,AAPL,SELL,-31,24.04559219169617
2015-01-21,AXP,SELL,-4,74.32683166503907
2015-01-21,CAT,SELL,-28,63.570017175674444
2015-01-21,CRM,SELL,-20,56.43282904052735
2015-01-21,CVX,SELL,-5,65.722958568573
2015-01-21,GS,SELL,-7,140.45834592437745
2015-01-21,HON,SELL,-2,70.01468827819825
2015-01-21,MSFT,SELL,-2,39.43328786659241
2015-01-21,NKE,SELL,-15,40.47413757324219
2015-01-21,PG,SELL,-23,66.06633842849732
2015-01-21,TRV,SELL,-4,82.74289435577393
2015-01-21,CSCO,BUY,73,19.940490088462827
2015-01-21,DIS,BUY,2,86.267399559303
2015-01-21,HD,BUY,13,79.27275560760498
2015-01-21,INTC,BUY,22,27.70315472888946
2015-01-21,JNJ,BUY,10,74.22012068939209
2015-01-21,JPM,BUY,3,41.274308023452754
2015-01-21,KO,BUY,23,30.31114561843872
2015-01-21,MCD,BUY,4,68.16788400674008
2015-01-21,MRK,BUY,19,42.15264614295959
2015-01-21,UNH,BUY,22,87.89862553024291
2015-01-21,VZ,BUY,4,26.72720885467529
2015-01-22,AAPL,SELL,-9,24.27890479360892
2015-01-22,AXP,SELL,-2,74.67609847259521
2015-01-22,BA,SELL,-1,116.36853507825764
2015-01-22,CRM,SELL,-11,56.846547248840345
2015-01-22,CSCO,SELL,-39,19.75733784008026
2015-01-22,CVX,SELL,-7,66.7661912689209
2015-01-22,GS,SELL,-5,141.8247314393513
2015-01-22,HD,SELL,-5,79.45566509178036
2015-01-22,INTC,SELL,-22,27.974531127929694
2015-01-22,MMM,SELL,-1,94.74535874938965
2015-01-22,NKE,SELL,-25,40.47273767846593
2015-01-22,PG,SELL,-9,66.20060963821412
2015-01-22,AMGN,BUY,5,113.0234176712036
2015-01-22,DIS,BUY,3,85.79124912643432
2015-01-22,IBM,BUY,11,90.94087923431395
2015-01-22,JNJ,BUY,4,74.6671061553955
2015-01-22,KO,BUY,13,30.451608118057248
2015-01-22,MCD,BUY,3,68.11149234008789
2015-01-22,MRK,BUY,3,41.84967643547058
2015-01-22,MSFT,BUY,23,39.07281796646118
2015-01-22,TRV,BUY,15,82.1761536026001
2015-01-22,UNH,BUY,4,90.97779343414307
2015-01-22,VZ,BUY,11,26.76603517341613
2015-01-22,WMT,BUY,5,23.338447525978086
2015-01-23,AAPL,SELL,-13,24.85950082969666
2015-01-23,BA,SELL,-3,118.57448741912843
2015-01-23,CRM,SELL,-10,57.13220909500122
2015-01-23,CSCO,SELL,-11,20.225721923828125
2015-01-23,GS,SELL,-3,145.5845657119751
2015-01-23,HD,SELL,-6,81.35646480941773
2015-01-23,IBM,SELL,-1,92.82123431777954
2015-01-23,INTC,SELL,-31,28.304274544715884
2015-01-23,JNJ,SELL,-7,75.95400839233399
2015-01-23,JPM,SELL,-11,42.62450152015686
2015-01-23,MMM,SELL,-1,96.69810960769654
2015-01-23,NKE,SELL,-23,41.44262815284729
2015-01-23,TRV,SELL,-12,84.56444711303712
2015-01-23,UNH,SELL,-11,94.65305110549929
2015-01-23,VZ,SELL,-3,26.48990699005127
2015-01-23,AMGN,BUY,3,114.59619463348389
2015-01-23,AXP,BUY,23,71.93708124160766
2015-01-23,CAT,BUY,4,65.7933935623169
2015-01-23,CVX,BUY,3,67.16398014629445
2015-01-23,DIS,BUY,2,86.68405981063842
2015-01-23,HON,BUY,5,70.37505183792113
2015-01-23,KO,BUY,66,30.710144330929335
2015-01-23,MCD,BUY,4,68.52618933105468
2015-01-23,MRK,BUY,14,42.139177345275876
2015-01-23,MSFT,BUY,18,40.10240431022644
2015-01-23,PG,BUY,5,66.56950362632888
2015-01-26,AAPL,SELL,-13,24.98777642726898
2015-01-26,CAT,SELL,-9,64.81159502029419
2015-01-26,CRM,SELL,-35,57.74293034553528
2015-01-26,GS,SELL,-5,144.34501245880128
2015-01-26,HON,SELL,-15,72.50457735443116
2015-01-26,INTC,SELL,-7,27.951520940780636
2015-01-26,MSFT,SELL,-7,40.10481930351258
2015-01-26,NKE,SELL,-30,41.57667059516907
2015-01-26,PG,SELL,-15,65.72631382369995
2015-01-26,TRV,SELL,-16,83.64975881195069
2015-01-26,VZ,SELL,-11,26.12968222427368
2015-01-26,WMT,SELL,-13,23.81834038066864
2015-01-26,CSCO,BUY,43,20.039943171501157
2015-01-26,CVX,BUY,7,66.02353482055663
2015-01-26,HD,BUY,15,80.9004458770752
2015-01-26,IBM,BUY,5,93.20110301971435
2015-01-26,JNJ,BUY,1,74.88691968154907
2015-01-26,JPM,BUY,7,41.992947956085196
2015-01-26,KO,BUY,79,30.345136435571476
2015-01-26,MCD,BUY,5,67.52342226791382
2015-01-26,MMM,BUY,1,95.7037040977478
2015-01-26,MRK,BUY,12,42.071848623275756
2015-01-26,UNH,BUY,30,93.16157486670605
2015-01-27,AAPL,SELL,-6,25.01432297706604
2015-01-27,CRM,SELL,-1,58.88557391738892
2015-01-27,CVX,SELL,-10,67.21063293838502
2015-01-27,DIS,SELL,-2,86.43359873962403
2015-01-27,GS,SELL,-1,144.28907120513918
2015-01-27,HD,SELL,-13,81.57889534759524
2015-01-27,IBM,SELL,-5,93.40061824798585
2015-01-27,JPM,SELL,-3,42.01757780838013
2015-01-27,MCD,SELL,-6,68.2919630355835
2015-01-27,MMM,SELL,-1,95.73633335113526
2015-01-27,MRK,SELL,-14,42.251751739501955
2015-01-27,MSFT,SELL,-13,39.96031456565857
2015-01-27,UNH,SELL,-7,92.79075487518311
2015-01-27,VZ,SELL,-20,26.024392030715937
2015-01-27,WMT,SELL,-6,23.850630898475647
2015-01-27,AMGN,BUY,3,114.71109733200073
2015-01-27,AXP,BUY,2,70.97221904958265
2015-01-27,CAT,BUY,33,61.61733845664586
2015-01-27,CSCO,BUY,5,19.589719062998583
2015-01-27,INTC,BUY,21,26.638202818290658
2015-01-27,JNJ,BUY,8,74.93087170028686
2015-01-27,NKE,BUY,3,41.290330822112054
2015-01-27,PG,BUY,27,63.66409239342394
2015-01-28,AMGN,SELL,-2,113.99375585937499
2015-01-28,AXP,SELL,-6,70.1871636428833
2015-01-28,BA,SELL,-3,118.87868928532566
2015-01-28,CVX,SELL,-8,66.82791271209717
2015-01-28,DIS,SELL,-5,85.52347816085816
2015-01-28,GS,SELL,-1,141.1460512161255
2015-01-28,HD,SELL,-6,80.65849548721314
2015-01-28,HON,SELL,-6,71.37281929779053
2015-01-28,IBM,SELL,-7,91.79377894210816
2015-01-28,JPM,SELL,-12,41.5957040424347
2015-01-28,KO,SELL,-7,29.740621136665343
2015-01-28,MCD,SELL,-7,67.4634437866211
2015-01-28,MMM,SELL,-7,95.50428049301304
2015-01-28,MRK,SELL,-18,42.076878129959105
2015-01-28,TRV,SELL,-3,82.90706546401978
2015-01-28,UNH,SELL,-7,91.46052585220339
2015-01-28,VZ,SELL,-17,25.686342451095584
2015-01-28,WMT,SELL,-18,23.554613514900208
2015-01-28,AAPL,BUY,12,24.16263375091553
2015-01-28,CAT,BUY,59,60.511426506042476
2015-01-28,CRM,BUY,16,56.98230000114441
2015-01-28,CSCO,BUY,61,19.109348101615904
2015-01-28,INTC,BUY,7,26.24468507480621
2015-01-28,MSFT,BUY,51,36.29892499923706
2015-01-28,NKE,BUY,5,40.89981514549255
2015-01-28,PG,BUY,22,63.17005419731141
2015-01-29,AAPL,SELL,-88,25.571180918654623
2015-01-29,AXP,SELL,-3,69.61647287368775
2015-01-29,BA,SELL,-17,122.12355553025809
2015-01-29,CRM,SELL,-2,55.506889196395875
2015-01-29,DIS,SELL,-1,84.34032369613648
2015-01-29,HD,SELL,-4,80.33635286712646
2015-01-29,HON,SELL,-2,70.60884295654297
2015-01-29,IBM,SELL,-2,90.52742177581787
2015-01-29,INTC,SELL,-55,25.904041316986085
2015-01-29,JNJ,SELL,-6,74.28502823638917
2015-01-29,MCD,SELL,-3,68.77075275467766
2015-01-29,MMM,SELL,-6,95.56144830322266
2015-01-29,NKE,SELL,-63,40.34439977073669
2015-01-29,UNH,SELL,-5,90.17190199279786
2015-01-29,WMT,SELL,-10,23.363558424949648
2015-01-29,AMGN,BUY,11,111.05567556381224
2015-01-29,CAT,BUY,12,60.632699117660515
2015-01-29,CVX,BUY,27,64.08330279922485
2015-01-29,JPM,BUY,7,40.56304558753967
2015-01-29,KO,BUY,137,29.440295677185055
2015-01-29,MSFT,BUY,74,35.048120618820185
2015-01-29,PG,BUY,8,62.191362276077264
2015-01-29,TRV,BUY,3,81.83965884017944
2015-01-29,VZ,BUY,10,25.54561669063568
2015-01-30,AAPL,SELL,-30,26.29710373592377
2015-01-30,BA,SELL,-13,129.1870983810425
2015-01-30,CSCO,SELL,-111,19.317330445289613
2015-01-30,HD,SELL,-17,82.54531558227539
2015-01-30,IBM,SELL,-4,92.87495652770998
2015-01-30,INTC,SELL,-6,26.233794265747076
2015-01-30,JPM,SELL,-8,41.203432777404785
2015-01-30,KO,SELL,-75,29.53715732192993
2015-01-30,MCD,SELL,-20,70.2502805671692
2015-01-30,MRK,SELL,-24,41.760763530731204
2015-01-30,MSFT,SELL,-40,35.71013282775879
2015-01-30,WMT,SELL,-7,23.605744934082033
2015-01-30,AMGN,BUY,2,112.29807959747313
2015-01-30,CAT,BUY,55,60.625096441268916
2015-01-30,CRM,BUY,4,57.2879680480957
2015-01-30,CVX,BUY,28,63.64459173202514
2015-01-30,DIS,BUY,1,84.62837095936203
2015-01-30,GS,BUY,5,140.57654461868907
2015-01-30,JNJ,BUY,7,74.70302181622866
2015-01-30,MMM,BUY,15,96.3557557046012
2015-01-30,NKE,BUY,10,40.81880430081861
2015-01-30,PG,BUY,22,62.211352424456734
2015-01-30,TRV,BUY,5,81.43115797942684
2015-01-30,VZ,BUY,49,25.578908932685852
2015-02-02,AAPL,SELL,-6,25.912265504837038
2015-02-02,AMGN,SELL,-5,109.23718605422974
2015-02-02,AXP,SELL,-1,68.901356895393
2015-02-02,BA,SELL,-1,127.08031081008912
2015-02-02,CSCO,SELL,-39,18.714108952522277
2015-02-02,CVX,SELL,-25,63.59424364690101
2015-02-02,IBM,SELL,-5,91.57875284194947
2015-02-02,KO,SELL,-131,28.884676489830017
2015-02-02,MCD,SELL,-5,69.62509740447999
2015-02-02,MSFT,SELL,-26,34.341554763793944
2015-02-02,UNH,SELL,-4,88.33451090621949
2015-02-02,VZ,SELL,-30,25.372057118040914
2015-02-02,CAT,BUY,4,60.60238382720947
2015-02-02,CRM,BUY,31,55.661029649734495
2015-02-02,GS,BUY,4,138.0210634460449
2015-02-02,HD,BUY,2,80.17102403640746
2015-02-02,HON,BUY,1,69.22089533615112
2015-02-02,INTC,BUY,80,25.36193114376068
2015-02-02,JNJ,BUY,12,73.37746018981933
2015-02-02,MMM,BUY,3,94.70015081405639
2015-02-02,MRK,BUY,5,40.58394913101196
2015-02-02,NKE,BUY,83,39.92600084495544
2015-02-02,PG,BUY,7,61.56321022224426
2015-02-02,TRV,BUY,7,80.46237599945069
2015-02-02,WMT,BUY,14,22.891284587860106
2015-02-03,AAPL,SELL,-9,26.23738591384888
2015-02-03,AXP,SELL,-6,70.34159358233248
2015-02-03,CSCO,SELL,-288,19.040567650794983
2015-02-03,DIS,SELL,-2,83.94544634667386
2015-02-03,HON,SELL,-5,70.74326562845408
2015-02-03,IBM,SELL,-1,92.4851333299013
2015-02-03,INTC,SELL,-4,25.804355924606323
2015-02-03,JNJ,SELL,-3,74.05854209569296
2015-02-03,JPM,SELL,-8,41.372146319971165
2015-02-03,KO,SELL,-39,29.179347958564765
2015-02-03,MRK,SELL,-2,40.94693114852905
2015-02-03,MSFT,SELL,-15,35.08960126876831
2015-02-03,NKE,SELL,-1,39.81089494424859
2015-02-03,UNH,SELL,-32,89.19915252685547
2015-02-03,VZ,SELL,-91,26.176020578249314
2015-02-03,AMGN,BUY,11,109.51881285095214
2015-02-03,CAT,BUY,51,61.26167174148559
2015-02-03,CRM,BUY,22,56.47943181037902
2015-02-03,CVX,BUY,16,65.5353758239746
2015-02-03,GS,BUY,6,140.48675795745848
2015-02-03,HD,BUY,2,80.17871067810059
2015-02-03,MCD,BUY,1,69.74756387329101
2015-02-03,MMM,BUY,23,95.93711236953733
2015-02-03,PG,BUY,42,62.16945114898682
2015-02-03,TRV,BUY,9,81.83965884017944
2015-02-03,WMT,BUY,40,23.087919874191282
2015-02-04,AXP,SELL,-2,71.32005028533936
2015-02-04,CAT,SELL,-26,63.532140920639044
2015-02-04,CRM,SELL,-11,57.73308190917969
2015-02-04,CVX,SELL,-1,67.61186807250976
2015-02-04,DIS,SELL,-3,89.9825326751046
2015-02-04,HD,SELL,-4,82.25388117218019
2015-02-04,HON,SELL,-1,71.63453682327271
2015-02-04,IBM,SELL,-4,94.66101221084595
2015-02-04,JPM,SELL,-7,41.98057849502565
2015-02-04,MMM,SELL,-1,96.72726219940186
2015-02-04,MSFT,SELL,-4,35.36160951423645
2015-02-04,TRV,SELL,-7,82.89926449584961
2015-02-04,VZ,SELL,-42,26.50652694129944
2015-02-04,AAPL,BUY,15,26.268065594673157
2015-02-04,AMGN,BUY,4,109.32492170333862
2015-02-04,CSCO,BUY,44,19.265622794151305
2015-02-04,INTC,BUY,39,25.868558690071104
2015-02-04,JNJ,BUY,1,75.03258532421566
2015-02-04,KO,BUY,47,29.236641654968256
2015-02-04,MRK,BUY,7,40.37525054737647
2015-02-04,NKE,BUY,1,40.34728764607287
2015-02-04,UNH,BUY,2,89.72116873168945
2015-02-04,WMT,BUY,7,23.21722643852234
2015-02-05,CAT,SELL,-49,62.040783395767214
2015-02-05,CRM,SELL,-34,58.10739493370056
2015-02-05,CVX,SELL,-30,67.05281932339855
2015-02-05,DIS,SELL,-22,92.17642291259766
2015-02-05,GS,SELL,-3,143.40905894714285
2015-02-05,MMM,SELL,-26,96.08163722017477
2015-02-05,MSFT,SELL,-1,35.60040682701834
2015-02-05,PG,SELL,-64,62.85378563984593
2015-02-05,TRV,SELL,-18,83.43869038772583
2015-02-05,WMT,SELL,-33,23.3178068523407
2015-02-05,AAPL,BUY,4,26.46953461074829
2015-02-05,AMGN,BUY,1,108.76475101089478
2015-02-05,AXP,BUY,4,71.28909047698974
2015-02-05,BA,BUY,3,128.82635913848875
2015-02-05,CSCO,BUY,311,18.96016084384918
2015-02-05,HD,BUY,3,83.23444462966918
2015-02-05,HON,BUY,6,71.3380117149353
2015-02-05,IBM,BUY,6,93.85285695648194
2015-02-05,JNJ,BUY,9,74.27140822219849
2015-02-05,JPM,BUY,12,41.7706879863739
2015-02-05,KO,BUY,65,29.271737242698666
2015-02-05,MCD,BUY,4,70.90862842941284
