date,equity
2017-02-22,1261790.6126853407
2017-02-23,1263270.1627170688
2017-02-24,1265686.0935824784
2017-02-27,1266252.3172243536
2017-02-28,1264777.9847143015
2017-03-01,1281404.1368323956
2017-03-02,1274120.862713798
2017-03-03,1274341.7926368478
2017-03-06,1271108.0027679033
2017-03-07,1269518.750379777
2017-03-08,1266986.9523014522
2017-03-09,1267109.9834258074
2017-03-10,1270683.6848448925
2017-03-13,1268773.426999564
2017-03-14,1267532.6811203265
2017-03-15,1273715.9389705583
2017-03-16,1272292.8821602429
2017-03-17,1268149.038282255
2017-03-20,1269283.8598898707
2017-03-21,1257015.2390462835
2017-03-22,1256027.4721941883
2017-03-23,1254593.354053492
2017-03-24,1253087.4306873803
2017-03-27,1250274.3187455768
2017-03-28,1258352.4456810385
2017-03-29,1256009.3764224437
2017-03-30,1259450.8612474625
2017-03-31,1257230.5092575029
2017-04-03,1255848.921868237
2017-04-04,1258685.1465939782
2017-04-05,1256430.8708091553
2017-04-06,1257269.3699592748
2017-04-07,1257195.4719056708
2017-04-10,1256816.0028563924
2017-04-11,1256702.6734212781
2017-04-12,1254030.3444368679
2017-04-13,1245707.7745822056
2017-04-17,1255824.8270163762
2017-04-18,1251437.5293609595
2017-04-19,1246038.3597362333
2017-04-20,1256446.0737543537
2017-04-21,1254313.5653334209
2017-04-24,1266839.2765957098
2017-04-25,1278217.6319726019
2017-04-26,1277960.9448650775
2017-04-27,1278228.5782478626
2017-04-28,1275326.063824901
2017-05-01,1274508.2201307192
2017-05-02,1276737.2310331557
2017-05-03,1276780.906115752
2017-05-04,1275653.8282762393
2017-05-05,1278590.5884139258
2017-05-08,1279154.8913472218
2017-05-09,1277696.5209655357
2017-05-10,1276876.3472210027
2017-05-11,1274677.3230371382
2017-05-12,1273375.1383082413
2017-05-15,1278940.9258580678
2017-05-16,1278983.4514613731
2017-05-17,1259127.8711587975
2017-05-18,1261089.803733125
2017-05-19,1267183.090961321
2017-05-22,1271507.2841010916
2017-05-23,1274379.513153566
2017-05-24,1277867.0367774044
2017-05-25,1284179.8767863235
2017-05-26,1284220.4897235823
2017-05-30,1283164.7904815935
2017-05-31,1281779.6956600687
2017-06-01,1289218.1379362477
2017-06-02,1294290.8682759379
2017-06-05,1293865.7085647238
2017-06-06,1290273.0845588862
2017-06-07,1293311.940278832
2017-06-08,1293324.8311040935
2017-06-09,1295488.5689414775
2017-06-12,1294326.3330028313
2017-06-13,1298758.1564565857
2017-06-14,1300693.8464985164
2017-06-15,1298494.6755309915
2017-06-16,1297173.4837681397
2017-06-19,1306521.3587136634
2017-06-20,1302717.8184883632
2017-06-21,1302164.0691338368
2017-06-22,1302425.7583999573
2017-06-23,1302310.7980161095
2017-06-26,1304250.5848540743
2017-06-27,1296847.251058152
2017-06-28,1306084.0806697796
2017-06-29,1295181.3678916811
2017-06-30,1302173.3792963598
2017-07-03,1307160.5444859553
2017-07-05,1308828.1723760918
2017-07-06,1298807.6750661244
2017-07-07,1304608.87100039
2017-07-10,1303514.0274388525
2017-07-11,1302695.5333030848
2017-07-12,1309977.7742177078
2017-07-13,1312556.1838736522
2017-07-14,1318019.35362803
2017-07-17,1317199.5462022019
2017-07-18,1315750.4875967444
2017-07-19,1320218.0029414778
2017-07-20,1320967.191348553
2017-07-21,1319615.8429538482
2017-07-24,1316890.8925139005
2017-07-25,1325929.795743668
2017-07-26,1327206.6115183516
2017-07-27,1332695.611124441
2017-07-28,1336411.0498989867
2017-07-31,1339794.0450704487
2017-08-01,1345339.88926749
2017-08-02,1346516.1105729418
2017-08-03,1348305.5241404094
2017-08-04,1350748.174401746
2017-08-07,1352353.8488815983
2017-08-08,1351053.8404350365
2017-08-09,1350410.4077861423
2017-08-10,1336959.4641326563
2017-08-11,1337819.388438006
2017-08-14,1347805.7555760336
2017-08-15,1347916.4849597365
2017-08-16,1351114.2675514198
2017-08-17,1333489.342359002
2017-08-18,1326909.0032664805
2017-08-21,1328939.4605976217
2017-08-22,1339592.5262196767
2017-08-23,1334552.0105837826
2017-08-24,1334944.2901562185
2017-08-25,1338016.6970781928
2017-08-28,1337388.870250893
2017-08-29,1339214.5398036346
2017-08-30,1341875.12244583
2017-08-31,1345990.1726768753
2017-09-01,1348507.987072606
2017-09-05,1339417.9599680754
2017-09-06,1343378.5317016225
2017-09-07,1341469.073441984
2017-09-08,1340607.5004125447
2017-09-11,1357066.2263748862
2017-09-12,1361594.0957370955
2017-09-13,1362483.4892959564
2017-09-14,1362226.7625219356
2017-09-15,1367583.0093345114
2017-09-18,1370156.2779337044
2017-09-19,1373359.5264891766
2017-09-20,1375165.7366596526
2017-09-21,1371136.5236741966
2017-09-22,1371702.2744991132
2017-09-25,1369176.6782002086
2017-09-26,1368706.467867386
2017-09-27,1368421.24518958
2017-09-28,1370292.1664533298
2017-09-29,1372225.807945206
2017-10-02,1380045.0980491287
2017-10-03,1385841.0583747127
2017-10-04,1387769.8591345842
2017-10-05,1392528.972072021
2017-10-06,1392865.6266521667
2017-10-09,1392516.52720552
2017-10-10,1396370.232632236
2017-10-11,1397027.0420673182
2017-10-12,1394901.7860681794
2017-10-13,1398018.039725405
2017-10-16,1402908.035813422
2017-10-17,1406662.8447275304
2017-10-18,1414182.0695966433
2017-10-19,1415993.912377756
2017-10-20,1423891.768625172
2017-10-23,1422044.6401206176
