date,ticker,side,size,price,value,comm
2015-01-05,AAPL,BUY,1454,24.042136374239757,34957.26628814461,34.9572662881446
2015-01-05,AMGN,BUY,306,114.56044680965545,35055.496723754564,35.055496723754565
2015-01-05,AXP,BUY,445,78.83630587908294,35082.15611619191,35.08215611619191
2015-01-05,BA,BUY,309,113.63098127142923,35111.973212871635,35.11197321287163
2015-01-05,CAT,BUY,509,67.93029859116699,34576.521982904,34.576521982904
2015-01-05,CRM,BUY,602,58.38284863687778,35146.474879400426,35.14647487940043
2015-01-05,CSCO,BUY,1794,19.490304602409566,34965.60645672276,34.96560645672276
2015-01-05,CVX,BUY,506,68.6770991881926,34750.61218922545,34.75061218922546
2015-01-05,DIS,BUY,412,85.0017079897725,35020.70369178627,35.02070369178628
2015-01-05,GS,BUY,226,155.25911264174897,35088.55945703527,35.08855945703527
2015-01-05,HD,BUY,443,78.87244831808904,34940.494604913445,34.94049460491345
2015-01-05,HON,BUY,496,70.70078075045058,35067.587252223486,35.06758725222348
2015-01-05,IBM,BUY,363,96.38177694836169,34986.585032255294,34.98658503225529
2015-01-05,INTC,BUY,1261,27.910413534164427,35195.03146658134,35.19503146658135
2015-01-05,JNJ,BUY,459,76.5868888092041,35153.38196342468,35.153381963424685
2015-01-05,JPM,BUY,760,46.118804172839596,35050.29117135809,35.05029117135809
2015-01-05,KO,BUY,1189,29.594810914993282,35188.23017792701,35.18823017792701
2015-01-05,MCD,BUY,500,70.31301674652099,35156.50837326049,35.15650837326049
2015-01-05,MMM,BUY,367,95.43427921931598,35024.38047348896,35.02438047348896
2015-01-05,MRK,BUY,914,38.5035904712677,35192.28169073868,35.19228169073868
2015-01-05,MSFT,BUY,884,39.742172552901145,35132.08053676461,35.132080536764605
2015-01-05,NKE,BUY,855,40.90100924068325,34970.36290078418,34.97036290078418
2015-01-05,PG,BUY,536,65.588533493042,35155.45395227051,35.15545395227051
2015-01-05,TRV,BUY,426,82.31498117414763,35066.18198018689,35.06618198018689
2015-01-05,UNH,BUY,419,83.55427148873382,35009.23975377947,35.00923975377947
2015-01-05,VZ,BUY,1367,25.745839585304264,35194.56271311093,35.194562713110926
2015-01-05,WMT,BUY,1521,23.1391062669754,35194.580632069585,35.19458063206959
2015-01-06,MRK,SELL,-69,39.19764251721565,2656.747742517471,2.70463733368788
2015-01-06,WMT,SELL,-90,23.097929703945155,2082.519564027786,2.0788136733550644
2015-01-06,PG,SELL,-30,65.21146517562866,1967.6560047912599,1.9563439552688597
2015-01-06,JNJ,SELL,-24,75.97598531341553,1838.0853314208985,1.823423647521973
2015-01-06,VZ,SELL,-74,25.50651030826569,1905.1921293125156,1.887481762811661
2015-01-06,MSFT,SELL,-46,39.382287988662725,1828.1399374334524,1.8115852474784853
2015-01-06,MCD,SELL,-25,69.46694287872315,1757.8254186630247,1.7366735719680788
2015-01-06,DIS,SELL,-19,84.07639475250245,1615.0324518056777,1.5974515002975465
2015-01-06,NKE,SELL,-39,40.426569206237794,1595.1393603866468,1.576636199043274
2015-01-06,HON,SELL,-21,69.54779690170288,1484.716395759462,1.4605037349357606
2015-01-06,CRM,SELL,-26,57.299663015365596,1517.9540645588224,1.4897912383995058
2015-01-06,CSCO,SELL,-76,19.203785561561585,1481.2631497831271,1.4594877026786803
2015-01-06,INTC,SELL,-47,27.56809534835816,1311.789436105728,1.2957004813728334
2015-01-06,AXP,SELL,-16,76.91146857070923,1261.380894065327,1.2305834971313478
2015-01-06,JPM,SELL,-24,44.81530772972107,1106.8513001481501,1.0755673855133057
2015-01-06,GS,SELL,-7,150.6229693222046,1086.8137884922428,1.0543607852554322
2015-01-06,HD,SELL,-2,77.66716353225708,157.74489663617808,0.15533432706451417
2015-01-06,BA,BUY,1,112.92649881362914,112.92649881362914,0.11292649881362914
2015-01-06,AAPL,BUY,9,23.522818153381348,211.70536338043212,0.21170536338043217
2015-01-06,AMGN,BUY,2,113.46149518203735,226.9229903640747,0.2269229903640747
2015-01-06,MMM,BUY,22,93.56815351867675,2058.4993774108884,2.0584993774108886
2015-01-06,KO,BUY,86,29.594810914993285,2545.1537386894224,2.5451537386894225
2015-01-06,IBM,BUY,36,95.37759049987793,3433.593257995605,3.433593257995606
2015-01-06,CAT,BUY,72,65.41616799545288,4709.964095672607,4.709964095672608
2015-01-06,CVX,BUY,74,66.78356583023071,4941.983871437073,4.941983871437072
2015-01-06,TRV,BUY,62,81.518804523468,5054.165880455016,5.054165880455017
2015-01-06,UNH,BUY,79,82.48920677947997,6516.647335578918,6.516647335578917
2015-01-07,TRV,SELL,-53,81.07134513313315,4357.3328619139775,4.296781292056058
2015-01-07,UNH,SELL,-31,82.2816076905324,2584.9447786548394,2.5507298384065042
2015-01-07,CVX,SELL,-32,66.68593204116821,2189.9363343813807,2.1339498253173828
2015-01-07,MRK,SELL,-37,40.617504563241795,1424.632847436905,1.5028476688399464
2015-01-07,HD,SELL,-17,78.2738834895553,1340.8316214075137,1.3306560193224402
2015-01-07,MMM,SELL,-14,92.69322478612557,1334.602359672488,1.297705147005758
2015-01-07,VZ,SELL,-21,25.763927006721502,540.6626312913895,0.5410424671411516
2015-01-07,WMT,SELL,-20,23.334860773228158,462.782125339508,0.46669721546456316
2015-01-07,BA,SELL,-2,112.58142339516019,227.25741749474363,0.22516284679032036
2015-01-07,MCD,SELL,-4,69.9764347564598,281.25206698608395,0.2799057390258392
2015-01-07,JNJ,SELL,-1,76.02864073260552,76.5868888092041,0.07602864073260553
2015-01-07,DIS,SELL,-1,83.86349435421178,85.00170798977251,0.08386349435421178
2015-01-07,CSCO,SELL,-3,19.19669377231598,58.4709138072287,0.05759008131694795
2015-01-07,HON,BUY,1,69.45453260421752,69.45453260421752,0.06945453260421752
2015-01-07,PG,BUY,2,64.97935759735107,129.95871519470214,0.12995871519470215
2015-01-07,MSFT,BUY,6,38.84308890151977,233.05853340911864,0.23305853340911864
2015-01-07,CRM,BUY,5,56.40055022621154,282.0027511310577,0.2820027511310577
2015-01-07,GS,BUY,2,147.7235746307373,295.4471492614746,0.2954471492614746
2015-01-07,AXP,BUY,6,75.34763729095458,452.08582374572745,0.4520858237457275
2015-01-07,KO,BUY,15,29.81954213619232,447.29313204288485,0.4472931320428848
2015-01-07,AMGN,BUY,6,109.80606578063964,658.8363946838379,0.6588363946838378
2015-01-07,INTC,BUY,40,27.081380221366878,1083.2552088546752,1.0832552088546752
2015-01-07,JPM,BUY,44,43.696962684631345,1922.6663581237792,1.922666358123779
2015-01-07,AAPL,BUY,87,23.525027967453003,2046.6774331684112,2.046677433168411
2015-01-07,CAT,BUY,53,64.99524230575561,3444.747842205047,3.444747842205047
2015-01-07,IBM,BUY,43,93.32066960906982,4012.7887931900023,4.012788793190003
2015-01-08,UNH,SELL,-29,83.77887229342733,2418.174147773882,2.4295872965093928
2015-01-08,AMGN,SELL,-18,113.52742115020753,2060.326783307148,2.043493580703736
2015-01-08,MMM,SELL,-17,93.61470824046965,1620.5885796023072,1.5914500400879843
2015-01-08,BA,SELL,-13,114.05077373403267,1477.1732137158335,1.482660058542425
2015-01-08,INTC,SELL,-47,27.819732214704555,1310.5465472476264,1.3075274140911142
2015-01-08,CAT,SELL,-17,65.99198810276387,1145.7901839957226,1.1218637977469859
2015-01-08,AAPL,SELL,-43,24.053189825144422,1032.4341358979473,1.03428716248121
2015-01-08,CVX,SELL,-11,67.0713349237172,752.7906149435996,0.7377846841608892
2015-01-08,JPM,SELL,-17,44.408234127420286,781.697187049581,0.7549399801661449
2015-01-08,HD,SELL,-7,80.59139740922116,552.1071382266233,0.5641397818645482
2015-01-08,WMT,SELL,-13,23.981029937881605,300.8083814706802,0.3117533891924609
2015-01-08,JNJ,SELL,-2,77.44945038455333,153.1737776184082,0.15489890076910667
2015-01-08,MRK,SELL,-3,41.62014829493863,115.5107714138031,0.12486044488481589
2015-01-08,NKE,SELL,-3,41.36386068637525,122.70302772204975,0.12409158205912574
2015-01-08,AXP,SELL,-1,77.55130105416937,78.78818631235015,0.07755130105416937
2015-01-08,MSFT,BUY,4,39.336606410980224,157.3464256439209,0.1573464256439209
2015-01-08,PG,BUY,2,65.32018802261352,130.64037604522704,0.13064037604522705
2015-01-08,DIS,BUY,2,84.57047760772704,169.14095521545408,0.16914095521545408
2015-01-08,GS,BUY,1,149.92512957000733,149.92512957000733,0.14992512957000734
2015-01-08,KO,BUY,16,30.19175840950012,483.06813455200194,0.4830681345520019
2015-01-08,CRM,BUY,13,56.1343267879486,729.7462482433318,0.7297462482433319
2015-01-08,VZ,BUY,29,25.623282686233516,743.075197900772,0.743075197900772
2015-01-08,CSCO,BUY,99,19.393496223449706,1919.9561261215208,1.919956126121521
2015-01-08,HON,BUY,30,69.95727103042603,2098.718130912781,2.098718130912781
2015-01-08,TRV,BUY,31,82.16832956314086,2547.2182164573665,2.5472182164573667
2015-01-08,IBM,BUY,45,92.71081435775757,4171.986646099091,4.17198664609909
2015-01-09,IBM,SELL,-102,94.63116569137574,9761.201807829731,9.652378900520326
2015-01-09,CAT,SELL,-75,66.61227656555177,5054.956694098776,4.9959207424163825
2015-01-09,UNH,SELL,-43,87.04588704681397,3585.5685639405838,3.742973143013001
2015-01-09,AAPL,SELL,-120,24.746695627212524,2881.2115420407836,2.9696034752655027
2015-01-09,CVX,SELL,-33,68.15509912872315,2258.3718448307986,2.249118271247864
2015-01-09,HON,SELL,-23,71.16058415985108,1625.0474327264103,1.636693435676575
2015-01-09,CSCO,SELL,-56,19.52314484500885,1091.1611891280154,1.0932961113204958
2015-01-09,MMM,BUY,1,95.47615813064574,95.47615813064574,0.09547615813064575
2015-01-09,HD,BUY,2,81.93691355895996,163.87382711791992,0.16387382711791992
2015-01-09,NKE,BUY,4,41.9565117454687,167.8260469818748,0.1678260469818748
2015-01-09,JPM,BUY,4,44.74160553359985,178.9664221343994,0.17896642213439942
2015-01-09,MRK,BUY,6,42.31421446609497,253.8852867965698,0.2538852867965698
2015-01-09,BA,BUY,2,115.33289092254638,230.66578184509277,0.23066578184509276
2015-01-09,INTC,BUY,12,28.163715857505796,337.96459029006957,0.33796459029006953
2015-01-09,AXP,BUY,5,78.08460842514037,390.42304212570184,0.3904230421257019
2015-01-09,WMT,BUY,24,24.336420889059166,584.07410133742,0.58407410133742
2015-01-09,PG,BUY,9,66.06717387771606,594.6045648994445,0.5946045648994446
2015-01-09,JNJ,BUY,8,77.95713383102417,623.6570706481933,0.6236570706481933
2015-01-09,DIS,BUY,7,85.44506018829345,598.1154213180541,0.5981154213180542
2015-01-09,MCD,BUY,11,70.8129182175253,778.9421003927782,0.7789421003927782
2015-01-09,KO,BUY,86,30.556948313713068,2627.897554979324,2.627897554979324
2015-01-09,GS,BUY,19,152.31864445495606,2894.054244644165,2.894054244644165
2015-01-09,VZ,BUY,189,26.172473007202147,4946.597398361206,4.946597398361206
2015-01-09,AMGN,BUY,82,113.23171268463135,9285.000440139771,9.28500044013977
2015-01-12,GS,SELL,-14,149.83122061920167,2169.1967248475576,2.0976370886688236
2015-01-12,CAT,SELL,-25,65.81633379364014,1684.985564699592,1.6454083448410035
2015-01-12,VZ,SELL,-53,25.91354660224915,1367.2712544192998,1.3734179699192048
2015-01-12,IBM,SELL,-10,95.0433282814026,956.9805693950717,0.950433282814026
2015-01-12,CSCO,SELL,-35,19.75301817450942,681.9757432050096,0.6913556361078298
2015-01-12,DIS,SELL,-5,85.77831741333009,425.0364826499293,0.4288915870666504
2015-01-12,INTC,SELL,-14,28.189242672920233,390.4141213726154,0.39464939742088323
2015-01-12,BA,SELL,-1,114.99032763671876,113.64018472161541,0.11499032763671876
2015-01-12,MRK,SELL,-3,42.076878129959105,115.59534753206066,0.1262306343898773
2015-01-12,MCD,BUY,1,70.27532395935059,70.27532395935059,0.07027532395935059
2015-01-12,MMM,BUY,1,94.30336133193968,94.30336133193968,0.09430336133193969
2015-01-12,AXP,BUY,2,77.095520072937,154.191040145874,0.154191040145874
2015-01-12,HON,BUY,2,70.04931990051269,140.09863980102537,0.14009863980102538
2015-01-12,JNJ,BUY,2,76.89464453887939,153.78928907775878,0.1537892890777588
2015-01-12,HD,BUY,3,80.53191453552246,241.5957436065674,0.24159574360656738
2015-01-12,JPM,BUY,6,43.963689914703366,263.7821394882202,0.2637821394882202
2015-01-12,CVX,BUY,4,66.37345809612846,265.49383238451384,0.26549383238451385
2015-01-12,WMT,BUY,16,24.06844185733795,385.0950697174072,0.38509506971740726
2015-01-12,AMGN,BUY,5,111.83846880340575,559.1923440170287,0.5591923440170288
2015-01-12,TRV,BUY,10,82.81786223602295,828.1786223602295,0.8281786223602294
2015-01-12,AAPL,BUY,42,24.798029720306392,1041.5172482528685,1.0415172482528687
2015-01-12,KO,BUY,151,30.219850527763366,4563.197429692268,4.563197429692268
2015-01-13,VZ,SELL,-21,26.09089661884307,541.7489876000999,0.5479088289957046
2015-01-13,CSCO,SELL,-26,19.906366453170776,506.61055209515,0.5175655277824402
2015-01-13,AMGN,SELL,-4,112.07821783065796,456.6592387431031,0.44831287132263187
2015-01-13,WMT,SELL,-12,24.22469037246704,278.03315492867677,0.2906962844696045
2015-01-13,DIS,SELL,-3,86.23097786001982,255.0218895899576,0.25869293358005946
2015-01-13,JPM,BUY,2,43.58583842468261,87.17167684936523,0.08717167684936523
2015-01-13,KO,BUY,4,29.94594235610962,119.78376942443847,0.11978376942443848
2015-01-13,AXP,BUY,2,76.31113149261475,152.6222629852295,0.1526222629852295
2015-01-13,GS,BUY,1,148.15591960144042,148.15591960144042,0.14815591960144042
2015-01-13,MSFT,BUY,4,39.65142667579651,158.60570670318603,0.15860570670318602
2015-01-13,IBM,BUY,4,93.54190291213989,374.16761164855956,0.37416761164855955
2015-01-13,CVX,BUY,8,65.42416759872437,523.3933407897949,0.5233933407897949
2015-01-13,AAPL,BUY,34,24.186985596656797,822.357510286331,0.8223575102863312
2015-01-14,TRV,SELL,-40,82.3676700744629,3288.9421712223134,3.294706802978516
2015-01-14,KO,SELL,-62,29.909009190559388,1842.5511855934424,1.854358569814682
2015-01-14,IBM,SELL,-11,93.66947331619264,1052.428307661217,1.0303642064781189
2015-01-14,AAPL,SELL,-11,24.377350667953497,264.4050989871724,0.2681508573474884
2015-01-14,DIS,SELL,-2,86.63382358932496,170.01459305997173,0.17326764717864993
2015-01-14,HON,SELL,-2,70.13495129776001,141.30348341053877,0.14026990259552002
2015-01-14,PG,SELL,-2,65.42153464889526,131.18690406018743,0.13084306929779052
2015-01-14,BA,SELL,-1,114.66688104248047,113.64018472161541,0.11466688104248048
2015-01-14,CRM,SELL,-1,57.10265616035462,58.316952549185174,0.05710265616035462
2015-01-14,WMT,BUY,3,23.832946184026344,71.49883855207904,0.07149883855207904
2015-01-14,MMM,BUY,1,93.62052747766205,93.62052747766205,0.09362052747766206
2015-01-14,AXP,BUY,1,75.35260311941134,75.35260311941134,0.07535260311941135
2015-01-14,MSFT,BUY,5,39.32543515673653,196.62717578368267,0.19662717578368266
2015-01-14,HD,BUY,2,79.35591670529759,158.71183341059518,0.15871183341059517
2015-01-14,CVX,BUY,9,64.38608930969238,579.4748037872314,0.5794748037872315
2015-01-14,AMGN,BUY,13,111.41474935913085,1448.3917416687011,1.448391741668701
2015-01-14,NKE,BUY,48,40.82313647933816,1959.5105510082317,1.9595105510082318
2015-01-14,CAT,BUY,34,64.77493147115577,2202.347670019296,2.202347670019296
2015-01-15,CAT,SELL,-33,64.62990795516968,2218.836700334349,2.1327869625205995
2015-01-15,NKE,SELL,-39,40.517359359741214,1595.1611876485063,1.5801770150299073
2015-01-15,IBM,SELL,-7,93.06614506530762,669.7271048753199,0.6514630154571533
2015-01-15,MRK,SELL,-13,42.13068803405762,500.91317263892955,0.5476989444427491
2015-01-15,UNH,SELL,-5,85.90688468933106,416.92657720239345,0.4295344234466553
2015-01-15,VZ,SELL,-17,26.029928201675418,438.55870424769995,0.44250877942848216
2015-01-15,AMGN,SELL,-3,111.31775688171388,342.2208261166662,0.33395327064514163
2015-01-15,HON,SELL,-3,69.80953730392457,211.95522511580816,0.20942861191177373
2015-01-15,PG,SELL,-3,65.19695369720459,196.78035609028115,0.19559086109161378
2015-01-15,CVX,SELL,-3,64.13652531433105,204.9134813912474,0.19240957594299316
2015-01-15,JNJ,SELL,-2,76.12971700286866,153.22616436788292,0.15225943400573733
2015-01-15,MMM,SELL,-1,93.17151532745362,95.32157606250775,0.09317151532745362
2015-01-15,CSCO,SELL,-8,19.814110281944277,155.88016987543077,0.1585128822555542
2015-01-15,BA,SELL,-1,113.97628565597535,113.64018472161541,0.11397628565597535
2015-01-15,INTC,SELL,-4,27.87483429718018,111.54689182074726,0.11149933718872072
2015-01-15,MCD,BUY,2,69.0162184638977,138.0324369277954,0.1380324369277954
2015-01-15,DIS,BUY,4,85.84592580413818,343.3837032165527,0.3433837032165527
2015-01-15,AXP,BUY,7,74.23921897888184,519.6745328521729,0.5196745328521729
2015-01-15,AAPL,BUY,24,24.308752458572386,583.4100590057373,0.5834100590057373
2015-01-15,GS,BUY,4,144.28128733062744,577.1251493225097,0.5771251493225098
2015-01-15,JPM,BUY,20,41.92013385884552,838.4026771769104,0.8384026771769104
2015-01-15,KO,BUY,52,29.88976956939697,1554.2680176086426,1.5542680176086427
2015-01-15,TRV,BUY,22,81.20580477905273,1786.52770513916,1.78652770513916
2015-01-15,WMT,BUY,84,23.33036204910278,1959.7504121246336,1.9597504121246339
2015-01-16,KO,SELL,-260,29.73360560321808,7728.333506847015,7.730737456836701
2015-01-16,WMT,SELL,-115,23.514255133628847,2665.663199090525,2.7041393403673175
2015-01-16,AAPL,SELL,-96,23.625369363784795,2307.959878069105,2.26803545892334
2015-01-16,TRV,SELL,-21,81.47807790750112,1725.6680017482752,1.7110396360575235
2015-01-16,DIS,SELL,-15,85.86932870864868,1275.2368346749759,1.28803993062973
2015-01-16,UNH,SELL,-14,86.84636375045777,1167.3944161667016,1.2158490925064087
2015-01-16,MMM,SELL,-9,93.06659497451783,857.8941845625698,0.8375993547706605
2015-01-16,PG,SELL,-13,65.14258744008839,852.7148763912182,0.8468536367211491
